#,Date-Time (EST/EDT),Ch:1 - Temperature   (°C),Host Connected,Water Detect,Button Down,Button Up,End of File
316,6/16/2023 21:10,18.015,,,,,
317,6/16/2023 21:20,17.919,,,,,
318,6/16/2023 21:30,17.769,,,,,
319,6/16/2023 21:40,17.779,,,,,
320,6/16/2023 21:50,17.779,,,,,
321,6/16/2023 22:00,17.737,,,,,
322,6/16/2023 22:10,17.694,,,,,
323,6/16/2023 22:20,17.704,,,,,
324,6/16/2023 22:30,17.651,,,,,
325,6/16/2023 22:40,17.629,,,,,
326,6/16/2023 22:50,17.554,,,,,
327,6/16/2023 23:00,17.543,,,,,
328,6/16/2023 23:10,17.543,,,,,
329,6/16/2023 23:20,17.554,,,,,
330,6/16/2023 23:30,17.554,,,,,
331,6/16/2023 23:40,17.565,,,,,
332,6/16/2023 23:50,17.576,,,,,
333,6/17/2023 0:00,17.597,,,,,
334,6/17/2023 0:10,17.619,,,,,
335,6/17/2023 0:20,17.64,,,,,
336,6/17/2023 0:30,17.672,,,,,
337,6/17/2023 0:40,17.694,,,,,
338,6/17/2023 0:50,17.737,,,,,
339,6/17/2023 1:00,17.769,,,,,
340,6/17/2023 1:10,17.812,,,,,
341,6/17/2023 1:20,17.855,,,,,
342,6/17/2023 1:30,17.897,,,,,
343,6/17/2023 1:40,17.951,,,,,
344,6/17/2023 1:50,18.026,,,,,
345,6/17/2023 2:00,18.09,,,,,
346,6/17/2023 2:10,18.166,,,,,
347,6/17/2023 2:20,18.241,,,,,
348,6/17/2023 2:30,18.305,,,,,
349,6/17/2023 2:40,18.38,,,,,
350,6/17/2023 2:50,18.444,,,,,
351,6/17/2023 3:00,18.498,,,,,
352,6/17/2023 3:10,18.562,,,,,
353,6/17/2023 3:20,18.616,,,,,
354,6/17/2023 3:30,18.637,,,,,
355,6/17/2023 3:40,18.648,,,,,
356,6/17/2023 3:50,18.659,,,,,
357,6/17/2023 4:00,18.648,,,,,
358,6/17/2023 4:10,18.637,,,,,
359,6/17/2023 4:20,18.616,,,,,
360,6/17/2023 4:30,18.584,,,,,
361,6/17/2023 4:40,18.573,,,,,
362,6/17/2023 4:50,18.562,,,,,
363,6/17/2023 5:00,18.53,,,,,
364,6/17/2023 5:10,18.53,,,,,
365,6/17/2023 5:20,18.509,,,,,
366,6/17/2023 5:30,18.498,,,,,
367,6/17/2023 5:40,18.487,,,,,
368,6/17/2023 5:50,18.477,,,,,
369,6/17/2023 6:00,18.466,,,,,
370,6/17/2023 6:10,18.466,,,,,
371,6/17/2023 6:20,18.466,,,,,
372,6/17/2023 6:30,18.455,,,,,
373,6/17/2023 6:40,18.455,,,,,
374,6/17/2023 6:50,18.444,,,,,
375,6/17/2023 7:00,18.434,,,,,
376,6/17/2023 7:10,18.444,,,,,
377,6/17/2023 7:20,18.423,,,,,
378,6/17/2023 7:30,18.026,,,,,
379,6/17/2023 7:40,17.35,,,,,
380,6/17/2023 7:50,17.179,,,,,
381,6/17/2023 8:00,17.104,,,,,
382,6/17/2023 8:10,17.061,,,,,
383,6/17/2023 8:20,17.061,,,,,
384,6/17/2023 8:30,17.093,,,,,
385,6/17/2023 8:40,17.114,,,,,
386,6/17/2023 8:50,17.136,,,,,
387,6/17/2023 9:00,17.168,,,,,
388,6/17/2023 9:10,17.2,,,,,
389,6/17/2023 9:20,17.232,,,,,
390,6/17/2023 9:30,17.275,,,,,
391,6/17/2023 9:40,17.329,,,,,
392,6/17/2023 9:50,17.34,,,,,
393,6/17/2023 10:00,17.383,,,,,
394,6/17/2023 10:10,17.436,,,,,
395,6/17/2023 10:20,17.479,,,,,
396,6/17/2023 10:30,17.501,,,,,
397,6/17/2023 10:40,17.522,,,,,
398,6/17/2023 10:50,17.501,,,,,
399,6/17/2023 11:00,17.468,,,,,
400,6/17/2023 11:10,17.458,,,,,
401,6/17/2023 11:20,17.468,,,,,
402,6/17/2023 11:30,17.49,,,,,
403,6/17/2023 11:40,17.479,,,,,
404,6/17/2023 11:50,17.49,,,,,
405,6/17/2023 12:00,17.576,,,,,
406,6/17/2023 12:10,17.747,,,,,
407,6/17/2023 12:20,17.758,,,,,
408,6/17/2023 12:30,17.833,,,,,
409,6/17/2023 12:40,17.962,,,,,
410,6/17/2023 12:50,18.176,,,,,
411,6/17/2023 13:00,18.412,,,,,
412,6/17/2023 13:10,18.648,,,,,
413,6/17/2023 13:20,18.841,,,,,
414,6/17/2023 13:30,19.013,,,,,
415,6/17/2023 13:40,19.163,,,,,
416,6/17/2023 13:50,19.249,,,,,
417,6/17/2023 14:00,19.313,,,,,
418,6/17/2023 14:10,19.388,,,,,
419,6/17/2023 14:20,19.42,,,,,
420,6/17/2023 14:30,19.453,,,,,
421,6/17/2023 14:40,19.56,,,,,
422,6/17/2023 14:50,19.71,,,,,
423,6/17/2023 15:00,19.86,,,,,
424,6/17/2023 15:10,20.021,,,,,
425,6/17/2023 15:20,20.203,,,,,
426,6/17/2023 15:30,20.375,,,,,
427,6/17/2023 15:40,20.493,,,,,
428,6/17/2023 15:50,20.632,,,,,
429,6/17/2023 16:00,20.622,,,,,
430,6/17/2023 16:10,20.557,,,,,
431,6/17/2023 16:20,20.471,,,,,
432,6/17/2023 16:30,20.429,,,,,
433,6/17/2023 16:40,20.429,,,,,
434,6/17/2023 16:50,20.461,,,,,
435,6/17/2023 17:00,20.461,,,,,
436,6/17/2023 17:10,20.461,,,,,
437,6/17/2023 17:20,20.461,,,,,
438,6/17/2023 17:30,20.482,,,,,
439,6/17/2023 17:40,20.579,,,,,
440,6/17/2023 17:50,20.654,,,,,
441,6/17/2023 18:00,20.707,,,,,
442,6/17/2023 18:10,20.729,,,,,
443,6/17/2023 18:20,20.74,,,,,
444,6/17/2023 18:30,20.74,,,,,
445,6/17/2023 18:40,20.74,,,,,
446,6/17/2023 18:50,20.74,,,,,
447,6/17/2023 19:00,20.632,,,,,
448,6/17/2023 19:10,19.367,,,,,
449,6/17/2023 19:20,18.294,,,,,
450,6/17/2023 19:30,17.672,,,,,
451,6/17/2023 19:40,17.447,,,,,
452,6/17/2023 19:50,17.361,,,,,
453,6/17/2023 20:00,17.297,,,,,
454,6/17/2023 20:10,17.286,,,,,
455,6/17/2023 20:20,17.265,,,,,
456,6/17/2023 20:30,17.254,,,,,
457,6/17/2023 20:40,17.254,,,,,
458,6/17/2023 20:50,17.265,,,,,
459,6/17/2023 21:00,17.243,,,,,
460,6/17/2023 21:10,17.232,,,,,
461,6/17/2023 21:20,17.2,,,,,
462,6/17/2023 21:30,17.179,,,,,
463,6/17/2023 21:40,17.147,,,,,
464,6/17/2023 21:50,17.125,,,,,
465,6/17/2023 22:00,17.136,,,,,
466,6/17/2023 22:10,17.125,,,,,
467,6/17/2023 22:20,17.104,,,,,
468,6/17/2023 22:30,17.082,,,,,
469,6/17/2023 22:40,17.082,,,,,
470,6/17/2023 22:50,17.093,,,,,
471,6/17/2023 23:00,17.082,,,,,
472,6/17/2023 23:10,17.093,,,,,
473,6/17/2023 23:20,17.082,,,,,
474,6/17/2023 23:30,17.072,,,,,
475,6/17/2023 23:40,17.05,,,,,
476,6/17/2023 23:50,17.039,,,,,
477,6/18/2023 0:00,17.029,,,,,
478,6/18/2023 0:10,17.029,,,,,
479,6/18/2023 0:20,17.029,,,,,
480,6/18/2023 0:30,17.029,,,,,
481,6/18/2023 0:40,17.029,,,,,
482,6/18/2023 0:50,17.029,,,,,
483,6/18/2023 1:00,17.018,,,,,
484,6/18/2023 1:10,17.029,,,,,
485,6/18/2023 1:20,17.007,,,,,
486,6/18/2023 1:30,17.007,,,,,
487,6/18/2023 1:40,16.997,,,,,
488,6/18/2023 1:50,17.007,,,,,
489,6/18/2023 2:00,17.007,,,,,
490,6/18/2023 2:10,17.007,,,,,
491,6/18/2023 2:20,17.039,,,,,
492,6/18/2023 2:30,17.072,,,,,
493,6/18/2023 2:40,17.114,,,,,
494,6/18/2023 2:50,17.157,,,,,
495,6/18/2023 3:00,17.2,,,,,
496,6/18/2023 3:10,17.265,,,,,
497,6/18/2023 3:20,17.329,,,,,
498,6/18/2023 3:30,17.404,,,,,
499,6/18/2023 3:40,17.49,,,,,
500,6/18/2023 3:50,17.554,,,,,
501,6/18/2023 4:00,17.597,,,,,
502,6/18/2023 4:10,17.619,,,,,
503,6/18/2023 4:20,17.629,,,,,
504,6/18/2023 4:30,17.629,,,,,
505,6/18/2023 4:40,17.619,,,,,
506,6/18/2023 4:50,17.608,,,,,
507,6/18/2023 5:00,17.586,,,,,
508,6/18/2023 5:10,17.565,,,,,
509,6/18/2023 5:20,17.543,,,,,
510,6/18/2023 5:30,17.511,,,,,
511,6/18/2023 5:40,17.49,,,,,
512,6/18/2023 5:50,17.468,,,,,
513,6/18/2023 6:00,17.447,,,,,
514,6/18/2023 6:10,17.415,,,,,
515,6/18/2023 6:20,17.404,,,,,
516,6/18/2023 6:30,17.393,,,,,
517,6/18/2023 6:40,17.383,,,,,
518,6/18/2023 6:50,17.383,,,,,
519,6/18/2023 7:00,17.383,,,,,
520,6/18/2023 7:10,17.404,,,,,
521,6/18/2023 7:20,17.436,,,,,
522,6/18/2023 7:30,17.479,,,,,
523,6/18/2023 7:40,17.533,,,,,
524,6/18/2023 7:50,17.619,,,,,
525,6/18/2023 8:00,17.683,,,,,
526,6/18/2023 8:10,17.779,,,,,
527,6/18/2023 8:20,17.855,,,,,
528,6/18/2023 8:30,18.123,,,,,
529,6/18/2023 8:40,17.94,,,,,
530,6/18/2023 8:50,17.726,,,,,
531,6/18/2023 9:00,17.576,,,,,
532,6/18/2023 9:10,17.554,,,,,
533,6/18/2023 9:20,17.543,,,,,
534,6/18/2023 9:30,17.522,,,,,
535,6/18/2023 9:40,17.543,,,,,
536,6/18/2023 9:50,17.586,,,,,
537,6/18/2023 10:00,17.661,,,,,
538,6/18/2023 10:10,17.694,,,,,
539,6/18/2023 10:20,17.704,,,,,
540,6/18/2023 10:30,17.747,,,,,
541,6/18/2023 10:40,17.737,,,,,
542,6/18/2023 10:50,17.726,,,,,
543,6/18/2023 11:00,17.726,,,,,
544,6/18/2023 11:10,17.779,,,,,
545,6/18/2023 11:20,17.865,,,,,
546,6/18/2023 11:30,17.919,,,,,
547,6/18/2023 11:40,17.94,,,,,
548,6/18/2023 11:50,17.887,,,,,
549,6/18/2023 12:00,17.865,,,,,
550,6/18/2023 12:10,17.833,,,,,
551,6/18/2023 12:20,17.897,,,,,
552,6/18/2023 12:30,17.93,,,,,
553,6/18/2023 12:40,18.101,,,,,
554,6/18/2023 12:50,18.284,,,,,
555,6/18/2023 13:00,18.316,,,,,
556,6/18/2023 13:10,18.466,,,,,
557,6/18/2023 13:20,18.67,,,,,
558,6/18/2023 13:30,18.981,,,,,
559,6/18/2023 13:40,19.292,,,,,
560,6/18/2023 13:50,19.624,,,,,
561,6/18/2023 14:00,20.021,,,,,
562,6/18/2023 14:10,20.343,,,,,
563,6/18/2023 14:20,20.568,,,,,
564,6/18/2023 14:30,20.761,,,,,
565,6/18/2023 14:40,20.922,,,,,
566,6/18/2023 14:50,21.136,,,,,
567,6/18/2023 15:00,21.308,,,,,
568,6/18/2023 15:10,21.405,,,,,
569,6/18/2023 15:20,21.555,,,,,
570,6/18/2023 15:30,21.683,,,,,
571,6/18/2023 15:40,21.834,,,,,
572,6/18/2023 15:50,22.005,,,,,
573,6/18/2023 16:00,22.209,,,,,
574,6/18/2023 16:10,22.338,,,,,
575,6/18/2023 16:20,22.402,,,,,
576,6/18/2023 16:30,22.488,,,,,
577,6/18/2023 16:40,22.552,,,,,
578,6/18/2023 16:50,22.563,,,,,
579,6/18/2023 17:00,22.584,,,,,
580,6/18/2023 17:10,22.563,,,,,
581,6/18/2023 17:20,22.552,,,,,
582,6/18/2023 17:30,22.541,,,,,
583,6/18/2023 17:40,22.531,,,,,
584,6/18/2023 17:50,22.584,,,,,
585,6/18/2023 18:00,22.627,,,,,
586,6/18/2023 18:10,22.649,,,,,
587,6/18/2023 18:20,22.659,,,,,
588,6/18/2023 18:30,22.681,,,,,
589,6/18/2023 18:40,22.692,,,,,
590,6/18/2023 18:50,22.692,,,,,
591,6/18/2023 19:00,22.67,,,,,
592,6/18/2023 19:10,22.616,,,,,
593,6/18/2023 19:20,22.584,,,,,
594,6/18/2023 19:30,22.552,,,,,
595,6/18/2023 19:40,22.498,,,,,
596,6/18/2023 19:50,22.348,,,,,
597,6/18/2023 20:00,20.429,,,,,
598,6/18/2023 20:10,19.088,,,,,
599,6/18/2023 20:20,18.702,,,,,
600,6/18/2023 20:30,18.616,,,,,
601,6/18/2023 20:40,18.584,,,,,
602,6/18/2023 20:50,18.67,,,,,
603,6/18/2023 21:00,18.723,,,,,
604,6/18/2023 21:10,18.702,,,,,
605,6/18/2023 21:20,18.637,,,,,
606,6/18/2023 21:30,18.519,,,,,
607,6/18/2023 21:40,18.391,,,,,
608,6/18/2023 21:50,18.251,,,,,
609,6/18/2023 22:00,18.155,,,,,
610,6/18/2023 22:10,18.037,,,,,
611,6/18/2023 22:20,17.951,,,,,
612,6/18/2023 22:30,17.897,,,,,
613,6/18/2023 22:40,17.812,,,,,
614,6/18/2023 22:50,17.779,,,,,
615,6/18/2023 23:00,17.737,,,,,
616,6/18/2023 23:10,17.672,,,,,
617,6/18/2023 23:20,17.629,,,,,
618,6/18/2023 23:30,17.597,,,,,
619,6/18/2023 23:40,17.597,,,,,
620,6/18/2023 23:50,17.565,,,,,
621,6/19/2023 0:00,17.554,,,,,
622,6/19/2023 0:10,17.565,,,,,
623,6/19/2023 0:20,17.586,,,,,
624,6/19/2023 0:30,17.576,,,,,
625,6/19/2023 0:40,17.576,,,,,
626,6/19/2023 0:50,17.576,,,,,
627,6/19/2023 1:00,17.586,,,,,
628,6/19/2023 1:10,17.586,,,,,
629,6/19/2023 1:20,17.576,,,,,
630,6/19/2023 1:30,17.576,,,,,
631,6/19/2023 1:40,17.576,,,,,
