#,Date-Time (EST/EDT),Ch:1 - Temperature   (°C),Host Connected,Water Detect,Button Down,Button Up,End of File
200,06/16/2023 01:50:00,18.584,,,,,
201,06/16/2023 02:00:00,18.659,,,,,
202,06/16/2023 02:10:00,18.755,,,,,
203,06/16/2023 02:20:00,18.820,,,,,
204,06/16/2023 02:30:00,18.873,,,,,
205,06/16/2023 02:40:00,18.895,,,,,
206,06/16/2023 02:50:00,18.906,,,,,
207,06/16/2023 03:00:00,18.906,,,,,
208,06/16/2023 03:10:00,18.906,,,,,
209,06/16/2023 03:20:00,18.873,,,,,
210,06/16/2023 03:30:00,18.852,,,,,
211,06/16/2023 03:40:00,18.830,,,,,
212,06/16/2023 03:50:00,18.788,,,,,
213,06/16/2023 04:00:00,18.755,,,,,
214,06/16/2023 04:10:00,18.723,,,,,
215,06/16/2023 04:20:00,18.691,,,,,
216,06/16/2023 04:30:00,18.648,,,,,
217,06/16/2023 04:40:00,18.616,,,,,
218,06/16/2023 04:50:00,18.584,,,,,
219,06/16/2023 05:00:00,18.541,,,,,
220,06/16/2023 05:10:00,18.498,,,,,
221,06/16/2023 05:20:00,18.477,,,,,
222,06/16/2023 05:30:00,18.466,,,,,
223,06/16/2023 05:40:00,18.412,,,,,
224,06/16/2023 05:50:00,18.380,,,,,
225,06/16/2023 06:00:00,18.359,,,,,
226,06/16/2023 06:10:00,18.337,,,,,
227,06/16/2023 06:20:00,18.273,,,,,
228,06/16/2023 06:30:00,18.208,,,,,
229,06/16/2023 06:40:00,18.198,,,,,
230,06/16/2023 06:50:00,18.166,,,,,
231,06/16/2023 07:00:00,17.640,,,,,
232,06/16/2023 07:10:00,17.404,,,,,
233,06/16/2023 07:20:00,17.383,,,,,
234,06/16/2023 07:30:00,17.383,,,,,
235,06/16/2023 07:40:00,17.383,,,,,
236,06/16/2023 07:50:00,17.393,,,,,
237,06/16/2023 08:00:00,17.436,,,,,
238,06/16/2023 08:10:00,17.468,,,,,
239,06/16/2023 08:20:00,17.490,,,,,
240,06/16/2023 08:30:00,17.522,,,,,
241,06/16/2023 08:40:00,17.554,,,,,
242,06/16/2023 08:50:00,17.597,,,,,
243,06/16/2023 09:00:00,17.608,,,,,
244,06/16/2023 09:10:00,17.619,,,,,
245,06/16/2023 09:20:00,17.629,,,,,
246,06/16/2023 09:30:00,17.640,,,,,
247,06/16/2023 09:40:00,17.704,,,,,
248,06/16/2023 09:50:00,17.694,,,,,
249,06/16/2023 10:00:00,17.726,,,,,
250,06/16/2023 10:10:00,17.769,,,,,
251,06/16/2023 10:20:00,17.833,,,,,
252,06/16/2023 10:30:00,17.897,,,,,
253,06/16/2023 10:40:00,17.930,,,,,
254,06/16/2023 10:50:00,17.940,,,,,
255,06/16/2023 11:00:00,17.962,,,,,
256,06/16/2023 11:10:00,17.983,,,,,
257,06/16/2023 11:20:00,18.112,,,,,
258,06/16/2023 11:30:00,18.348,,,,,
259,06/16/2023 11:40:00,18.434,,,,,
260,06/16/2023 11:50:00,18.605,,,,,
261,06/16/2023 12:00:00,18.873,,,,,
262,06/16/2023 12:10:00,19.238,,,,,
263,06/16/2023 12:20:00,19.624,,,,,
264,06/16/2023 12:30:00,20.000,,,,,
265,06/16/2023 12:40:00,20.375,,,,,
266,06/16/2023 12:50:00,20.654,,,,,
267,06/16/2023 13:00:00,20.890,,,,,
268,06/16/2023 13:10:00,21.072,,,,,
269,06/16/2023 13:20:00,21.222,,,,,
270,06/16/2023 13:30:00,21.362,,,,,
271,06/16/2023 13:40:00,21.533,,,,,
272,06/16/2023 13:50:00,21.673,,,,,
273,06/16/2023 14:00:00,21.726,,,,,
274,06/16/2023 14:10:00,21.823,,,,,
275,06/16/2023 14:20:00,21.876,,,,,
276,06/16/2023 14:30:00,21.973,,,,,
277,06/16/2023 14:40:00,22.069,,,,,
278,06/16/2023 14:50:00,22.134,,,,,
279,06/16/2023 15:00:00,22.155,,,,,
280,06/16/2023 15:10:00,22.134,,,,,
281,06/16/2023 15:20:00,22.112,,,,,
282,06/16/2023 15:30:00,22.091,,,,,
283,06/16/2023 15:40:00,22.037,,,,,
284,06/16/2023 15:50:00,22.005,,,,,
285,06/16/2023 16:00:00,21.984,,,,,
286,06/16/2023 16:10:00,21.941,,,,,
287,06/16/2023 16:20:00,21.898,,,,,
288,06/16/2023 16:30:00,21.855,,,,,
289,06/16/2023 16:40:00,21.791,,,,,
290,06/16/2023 16:50:00,21.726,,,,,
291,06/16/2023 17:00:00,21.662,,,,,
292,06/16/2023 17:10:00,21.565,,,,,
293,06/16/2023 17:20:00,21.469,,,,,
294,06/16/2023 17:30:00,21.437,,,,,
295,06/16/2023 17:40:00,21.394,,,,,
296,06/16/2023 17:50:00,21.351,,,,,
297,06/16/2023 18:00:00,21.319,,,,,
298,06/16/2023 18:10:00,21.265,,,,,
299,06/16/2023 18:20:00,20.257,,,,,
300,06/16/2023 18:30:00,19.549,,,,,
301,06/16/2023 18:40:00,19.420,,,,,
302,06/16/2023 18:50:00,19.399,,,,,
303,06/16/2023 19:00:00,19.313,,,,,
304,06/16/2023 19:10:00,19.227,,,,,
305,06/16/2023 19:20:00,19.131,,,,,
306,06/16/2023 19:30:00,19.056,,,,,
307,06/16/2023 19:40:00,18.906,,,,,
308,06/16/2023 19:50:00,18.755,,,,,
309,06/16/2023 20:00:00,18.605,,,,,
310,06/16/2023 20:10:00,18.552,,,,,
311,06/16/2023 20:20:00,18.434,,,,,
312,06/16/2023 20:30:00,18.326,,,,,
313,06/16/2023 20:40:00,18.208,,,,,
314,06/16/2023 20:50:00,18.112,,,,,
315,06/16/2023 21:00:00,18.101,,,,,
316,06/16/2023 21:10:00,18.015,,,,,
317,06/16/2023 21:20:00,17.919,,,,,
318,06/16/2023 21:30:00,17.769,,,,,
319,06/16/2023 21:40:00,17.779,,,,,
320,06/16/2023 21:50:00,17.779,,,,,
321,06/16/2023 22:00:00,17.737,,,,,
322,06/16/2023 22:10:00,17.694,,,,,
323,06/16/2023 22:20:00,17.704,,,,,
324,06/16/2023 22:30:00,17.651,,,,,
325,06/16/2023 22:40:00,17.629,,,,,
326,06/16/2023 22:50:00,17.554,,,,,
327,06/16/2023 23:00:00,17.543,,,,,
328,06/16/2023 23:10:00,17.543,,,,,
329,06/16/2023 23:20:00,17.554,,,,,
330,06/16/2023 23:30:00,17.554,,,,,
331,06/16/2023 23:40:00,17.565,,,,,
332,06/16/2023 23:50:00,17.576,,,,,
333,06/17/2023 00:00:00,17.597,,,,,
334,06/17/2023 00:10:00,17.619,,,,,
335,06/17/2023 00:20:00,17.640,,,,,
336,06/17/2023 00:30:00,17.672,,,,,
337,06/17/2023 00:40:00,17.694,,,,,
338,06/17/2023 00:50:00,17.737,,,,,
339,06/17/2023 01:00:00,17.769,,,,,
340,06/17/2023 01:10:00,17.812,,,,,
341,06/17/2023 01:20:00,17.855,,,,,
342,06/17/2023 01:30:00,17.897,,,,,
343,06/17/2023 01:40:00,17.951,,,,,
344,06/17/2023 01:50:00,18.026,,,,,
345,06/17/2023 02:00:00,18.090,,,,,
346,06/17/2023 02:10:00,18.166,,,,,
347,06/17/2023 02:20:00,18.241,,,,,
348,06/17/2023 02:30:00,18.305,,,,,
349,06/17/2023 02:40:00,18.380,,,,,
350,06/17/2023 02:50:00,18.444,,,,,
351,06/17/2023 03:00:00,18.498,,,,,
352,06/17/2023 03:10:00,18.562,,,,,
353,06/17/2023 03:20:00,18.616,,,,,
354,06/17/2023 03:30:00,18.637,,,,,
355,06/17/2023 03:40:00,18.648,,,,,
356,06/17/2023 03:50:00,18.659,,,,,
357,06/17/2023 04:00:00,18.648,,,,,
358,06/17/2023 04:10:00,18.637,,,,,
359,06/17/2023 04:20:00,18.616,,,,,
360,06/17/2023 04:30:00,18.584,,,,,
361,06/17/2023 04:40:00,18.573,,,,,
362,06/17/2023 04:50:00,18.562,,,,,
363,06/17/2023 05:00:00,18.530,,,,,
364,06/17/2023 05:10:00,18.530,,,,,
365,06/17/2023 05:20:00,18.509,,,,,
366,06/17/2023 05:30:00,18.498,,,,,
367,06/17/2023 05:40:00,18.487,,,,,
368,06/17/2023 05:50:00,18.477,,,,,
369,06/17/2023 06:00:00,18.466,,,,,
370,06/17/2023 06:10:00,18.466,,,,,
371,06/17/2023 06:20:00,18.466,,,,,
372,06/17/2023 06:30:00,18.455,,,,,
373,06/17/2023 06:40:00,18.455,,,,,
374,06/17/2023 06:50:00,18.444,,,,,
375,06/17/2023 07:00:00,18.434,,,,,
376,06/17/2023 07:10:00,18.444,,,,,
377,06/17/2023 07:20:00,18.423,,,,,
378,06/17/2023 07:30:00,18.026,,,,,
379,06/17/2023 07:40:00,17.350,,,,,
380,06/17/2023 07:50:00,17.179,,,,,
381,06/17/2023 08:00:00,17.104,,,,,
382,06/17/2023 08:10:00,17.061,,,,,
383,06/17/2023 08:20:00,17.061,,,,,
384,06/17/2023 08:30:00,17.093,,,,,
385,06/17/2023 08:40:00,17.114,,,,,
386,06/17/2023 08:50:00,17.136,,,,,
387,06/17/2023 09:00:00,17.168,,,,,
388,06/17/2023 09:10:00,17.200,,,,,
389,06/17/2023 09:20:00,17.232,,,,,
390,06/17/2023 09:30:00,17.275,,,,,
391,06/17/2023 09:40:00,17.329,,,,,
392,06/17/2023 09:50:00,17.340,,,,,
393,06/17/2023 10:00:00,17.383,,,,,
394,06/17/2023 10:10:00,17.436,,,,,
395,06/17/2023 10:20:00,17.479,,,,,
396,06/17/2023 10:30:00,17.501,,,,,
397,06/17/2023 10:40:00,17.522,,,,,
398,06/17/2023 10:50:00,17.501,,,,,
399,06/17/2023 11:00:00,17.468,,,,,
400,06/17/2023 11:10:00,17.458,,,,,
401,06/17/2023 11:20:00,17.468,,,,,
402,06/17/2023 11:30:00,17.490,,,,,
403,06/17/2023 11:40:00,17.479,,,,,
404,06/17/2023 11:50:00,17.490,,,,,
405,06/17/2023 12:00:00,17.576,,,,,
406,06/17/2023 12:10:00,17.747,,,,,
407,06/17/2023 12:20:00,17.758,,,,,
408,06/17/2023 12:30:00,17.833,,,,,
409,06/17/2023 12:40:00,17.962,,,,,
410,06/17/2023 12:50:00,18.176,,,,,
411,06/17/2023 13:00:00,18.412,,,,,
412,06/17/2023 13:10:00,18.648,,,,,
413,06/17/2023 13:20:00,18.841,,,,,
414,06/17/2023 13:30:00,19.013,,,,,
415,06/17/2023 13:40:00,19.163,,,,,
416,06/17/2023 13:50:00,19.249,,,,,
417,06/17/2023 14:00:00,19.313,,,,,
418,06/17/2023 14:10:00,19.388,,,,,
419,06/17/2023 14:20:00,19.420,,,,,
420,06/17/2023 14:30:00,19.453,,,,,
421,06/17/2023 14:40:00,19.560,,,,,
422,06/17/2023 14:50:00,19.710,,,,,
423,06/17/2023 15:00:00,19.860,,,,,
424,06/17/2023 15:10:00,20.021,,,,,
425,06/17/2023 15:20:00,20.203,,,,,
426,06/17/2023 15:30:00,20.375,,,,,
427,06/17/2023 15:40:00,20.493,,,,,
428,06/17/2023 15:50:00,20.632,,,,,
429,06/17/2023 16:00:00,20.622,,,,,
430,06/17/2023 16:10:00,20.557,,,,,
431,06/17/2023 16:20:00,20.471,,,,,
432,06/17/2023 16:30:00,20.429,,,,,
433,06/17/2023 16:40:00,20.429,,,,,
434,06/17/2023 16:50:00,20.461,,,,,
435,06/17/2023 17:00:00,20.461,,,,,
436,06/17/2023 17:10:00,20.461,,,,,
437,06/17/2023 17:20:00,20.461,,,,,
438,06/17/2023 17:30:00,20.482,,,,,
439,06/17/2023 17:40:00,20.579,,,,,
440,06/17/2023 17:50:00,20.654,,,,,
441,06/17/2023 18:00:00,20.707,,,,,
442,06/17/2023 18:10:00,20.729,,,,,
443,06/17/2023 18:20:00,20.740,,,,,
444,06/17/2023 18:30:00,20.740,,,,,
445,06/17/2023 18:40:00,20.740,,,,,
446,06/17/2023 18:50:00,20.740,,,,,
447,06/17/2023 19:00:00,20.632,,,,,
448,06/17/2023 19:10:00,19.367,,,,,
449,06/17/2023 19:20:00,18.294,,,,,
450,06/17/2023 19:30:00,17.672,,,,,
451,06/17/2023 19:40:00,17.447,,,,,
452,06/17/2023 19:50:00,17.361,,,,,
453,06/17/2023 20:00:00,17.297,,,,,
454,06/17/2023 20:10:00,17.286,,,,,
455,06/17/2023 20:20:00,17.265,,,,,
456,06/17/2023 20:30:00,17.254,,,,,
457,06/17/2023 20:40:00,17.254,,,,,
458,06/17/2023 20:50:00,17.265,,,,,
459,06/17/2023 21:00:00,17.243,,,,,
460,06/17/2023 21:10:00,17.232,,,,,
461,06/17/2023 21:20:00,17.200,,,,,
462,06/17/2023 21:30:00,17.179,,,,,
463,06/17/2023 21:40:00,17.147,,,,,
464,06/17/2023 21:50:00,17.125,,,,,
465,06/17/2023 22:00:00,17.136,,,,,
466,06/17/2023 22:10:00,17.125,,,,,
467,06/17/2023 22:20:00,17.104,,,,,
468,06/17/2023 22:30:00,17.082,,,,,
469,06/17/2023 22:40:00,17.082,,,,,
470,06/17/2023 22:50:00,17.093,,,,,
471,06/17/2023 23:00:00,17.082,,,,,
472,06/17/2023 23:10:00,17.093,,,,,
473,06/17/2023 23:20:00,17.082,,,,,
474,06/17/2023 23:30:00,17.072,,,,,
475,06/17/2023 23:40:00,17.050,,,,,
476,06/17/2023 23:50:00,17.039,,,,,
477,06/18/2023 00:00:00,17.029,,,,,
478,06/18/2023 00:10:00,17.029,,,,,
479,06/18/2023 00:20:00,17.029,,,,,
480,06/18/2023 00:30:00,17.029,,,,,
481,06/18/2023 00:40:00,17.029,,,,,
482,06/18/2023 00:50:00,17.029,,,,,
483,06/18/2023 01:00:00,17.018,,,,,
484,06/18/2023 01:10:00,17.029,,,,,
485,06/18/2023 01:20:00,17.007,,,,,
486,06/18/2023 01:30:00,17.007,,,,,
487,06/18/2023 01:40:00,16.997,,,,,
488,06/18/2023 01:50:00,17.007,,,,,
489,06/18/2023 02:00:00,17.007,,,,,
490,06/18/2023 02:10:00,17.007,,,,,
491,06/18/2023 02:20:00,17.039,,,,,
492,06/18/2023 02:30:00,17.072,,,,,
493,06/18/2023 02:40:00,17.114,,,,,
494,06/18/2023 02:50:00,17.157,,,,,
495,06/18/2023 03:00:00,17.200,,,,,
496,06/18/2023 03:10:00,17.265,,,,,
497,06/18/2023 03:20:00,17.329,,,,,
498,06/18/2023 03:30:00,17.404,,,,,
499,06/18/2023 03:40:00,17.490,,,,,
500,06/18/2023 03:50:00,17.554,,,,,
501,06/18/2023 04:00:00,17.597,,,,,
502,06/18/2023 04:10:00,17.619,,,,,
503,06/18/2023 04:20:00,17.629,,,,,
504,06/18/2023 04:30:00,17.629,,,,,
505,06/18/2023 04:40:00,17.619,,,,,
506,06/18/2023 04:50:00,17.608,,,,,
507,06/18/2023 05:00:00,17.586,,,,,
508,06/18/2023 05:10:00,17.565,,,,,
509,06/18/2023 05:20:00,17.543,,,,,
510,06/18/2023 05:30:00,17.511,,,,,
511,06/18/2023 05:40:00,17.490,,,,,
512,06/18/2023 05:50:00,17.468,,,,,
513,06/18/2023 06:00:00,17.447,,,,,
514,06/18/2023 06:10:00,17.415,,,,,
515,06/18/2023 06:20:00,17.404,,,,,
516,06/18/2023 06:30:00,17.393,,,,,
517,06/18/2023 06:40:00,17.383,,,,,
518,06/18/2023 06:50:00,17.383,,,,,
519,06/18/2023 07:00:00,17.383,,,,,
520,06/18/2023 07:10:00,17.404,,,,,
521,06/18/2023 07:20:00,17.436,,,,,
522,06/18/2023 07:30:00,17.479,,,,,
523,06/18/2023 07:40:00,17.533,,,,,
524,06/18/2023 07:50:00,17.619,,,,,
525,06/18/2023 08:00:00,17.683,,,,,
526,06/18/2023 08:10:00,17.779,,,,,
527,06/18/2023 08:20:00,17.855,,,,,
528,06/18/2023 08:30:00,18.123,,,,,
529,06/18/2023 08:40:00,17.940,,,,,
530,06/18/2023 08:50:00,17.726,,,,,
531,06/18/2023 09:00:00,17.576,,,,,
532,06/18/2023 09:10:00,17.554,,,,,
533,06/18/2023 09:20:00,17.543,,,,,
534,06/18/2023 09:30:00,17.522,,,,,
535,06/18/2023 09:40:00,17.543,,,,,
536,06/18/2023 09:50:00,17.586,,,,,
537,06/18/2023 10:00:00,17.661,,,,,
538,06/18/2023 10:10:00,17.694,,,,,
539,06/18/2023 10:20:00,17.704,,,,,
540,06/18/2023 10:30:00,17.747,,,,,
541,06/18/2023 10:40:00,17.737,,,,,
542,06/18/2023 10:50:00,17.726,,,,,
543,06/18/2023 11:00:00,17.726,,,,,
544,06/18/2023 11:10:00,17.779,,,,,
545,06/18/2023 11:20:00,17.865,,,,,
546,06/18/2023 11:30:00,17.919,,,,,
547,06/18/2023 11:40:00,17.940,,,,,
548,06/18/2023 11:50:00,17.887,,,,,
549,06/18/2023 12:00:00,17.865,,,,,
550,06/18/2023 12:10:00,17.833,,,,,
551,06/18/2023 12:20:00,17.897,,,,,
552,06/18/2023 12:30:00,17.930,,,,,
553,06/18/2023 12:40:00,18.101,,,,,
554,06/18/2023 12:50:00,18.284,,,,,
555,06/18/2023 13:00:00,18.316,,,,,
556,06/18/2023 13:10:00,18.466,,,,,
557,06/18/2023 13:20:00,18.670,,,,,
558,06/18/2023 13:30:00,18.981,,,,,
559,06/18/2023 13:40:00,19.292,,,,,
560,06/18/2023 13:50:00,19.624,,,,,
561,06/18/2023 14:00:00,20.021,,,,,
562,06/18/2023 14:10:00,20.343,,,,,
563,06/18/2023 14:20:00,20.568,,,,,
564,06/18/2023 14:30:00,20.761,,,,,
565,06/18/2023 14:40:00,20.922,,,,,
566,06/18/2023 14:50:00,21.136,,,,,
567,06/18/2023 15:00:00,21.308,,,,,
568,06/18/2023 15:10:00,21.405,,,,,
569,06/18/2023 15:20:00,21.555,,,,,
570,06/18/2023 15:30:00,21.683,,,,,
571,06/18/2023 15:40:00,21.834,,,,,
572,06/18/2023 15:50:00,22.005,,,,,
573,06/18/2023 16:00:00,22.209,,,,,
574,06/18/2023 16:10:00,22.338,,,,,
575,06/18/2023 16:20:00,22.402,,,,,
576,06/18/2023 16:30:00,22.488,,,,,
577,06/18/2023 16:40:00,22.552,,,,,
578,06/18/2023 16:50:00,22.563,,,,,
