Field ID,Date_collected,Site,State,Quadrat,Count,Height_live,Height_box,Height_gaper
0824GOLD,8/14/2024,GOLD,NY,5,15,46.35,,
0824GOLD,8/14/2024,GOLD,NY,5,16,,64.69,
0824GOLD,8/14/2024,GOLD,NY,5,17,,68.88,
0824GOLD,8/14/2024,GOLD,NY,5,18,,70.96,
0824GOLD,8/14/2024,GOLD,NY,5,19,,52.24,
0824GOLD,8/14/2024,GOLD,NY,5,20,,61.18,
0824GOLD,8/14/2024,GOLD,NY,5,21,,48.18,
0824GOLD,8/14/2024,GOLD,NY,5,22,,64.35,
0824GOLD,8/14/2024,GOLD,NY,5,23,,45.72,
0824GOLD,8/14/2024,GOLD,NY,5,24,,38.82,
0824GOLD,8/14/2024,GOLD,NY,5,25,81.1,,
0824GOLD,8/14/2024,GOLD,NY,5,26,,33.85,
0824GOLD,8/14/2024,GOLD,NY,5,27,89.42,,
0824GOLD,8/14/2024,GOLD,NY,5,28,88.18,,
0824GOLD,8/14/2024,GOLD,NY,5,29,55.72,,
0824GOLD,8/14/2024,GOLD,NY,5,30,58.23,,
0824GOLD,8/14/2024,GOLD,NY,5,31,112.84,,
0824GOLD,8/14/2024,GOLD,NY,5,32,,,
0824GOLD,8/14/2024,GOLD,NY,5,33,76.87,,
0824GOLD,8/14/2024,GOLD,NY,5,34,102.17,,
0824GOLD,8/14/2024,GOLD,NY,5,35,77.43,,
0824GOLD,8/14/2024,GOLD,NY,5,36,72.38,,
0824GOLD,8/14/2024,GOLD,NY,5,37,57.12,,
0824GOLD,8/14/2024,GOLD,NY,5,38,46.91,,
0824GOLD,8/14/2024,GOLD,NY,5,39,,66.44,
0824GOLD,8/14/2024,GOLD,NY,5,40,,46.82,
0824GOLD,8/14/2024,GOLD,NY,5,41,,64.4,
0824GOLD,8/14/2024,GOLD,NY,5,42,,49.77,
0824GOLD,8/14/2024,GOLD,NY,5,43,72.18,,
0824GOLD,8/14/2024,GOLD,NY,5,44,,49.94,
0824GOLD,8/14/2024,GOLD,NY,5,45,,,
0824GOLD,8/14/2024,GOLD,NY,5,46,74.11,,
0824GOLD,8/14/2024,GOLD,NY,5,47,,56.94,
0824GOLD,8/14/2024,GOLD,NY,5,48,,52.02,
0824GOLD,8/14/2024,GOLD,NY,5,49,,44.61,
0824GOLD,8/14/2024,GOLD,NY,5,50,98,,
0824GOLD,8/14/2024,GOLD,NY,5,51,,53.36,
0824GOLD,8/14/2024,GOLD,NY,5,52,90.96,,
0824GOLD,8/14/2024,GOLD,NY,5,53,,49.8,
0824GOLD,8/14/2024,GOLD,NY,5,54,,53.65,
0824GOLD,8/14/2024,GOLD,NY,5,55,,54.37,
0824GOLD,8/14/2024,GOLD,NY,5,56,,45.53,
0824GOLD,8/14/2024,GOLD,NY,5,57,77.3,,
