Run ID,Test Date,Assay Name,Sample Name,Original Sample Conc.,Original sample conc. units,Qubit Tube Conc.,Qubit tube conc. units,Sample Volume (uL),Dilution Factor,Extended Low Range,Core Range,Extended High Range,Excitation,Std 1 RFU,Std 2 RFU,Std 3 RFU,Sample RFU,Last Read Standards,Reagent Lot#,Plate Barcode,Well,Sample ID,Tags,Calibrated Tubes,Software Version,Selected Samples
200624-111246,20/06/2024 11:18:08 AM,dsDNA BR,0523LAUR_11,23,ng/uL,0.576,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,17.75590213,1136.771823,,171,20/06/2024 11:15:21 AM,,,,,,8,1.9.0,8
200624-111246,20/06/2024 11:18:08 AM,dsDNA BR,0523LAUR_12,28.1,ng/uL,0.703,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,18.30736334,1276.900668,,227,20/06/2024 11:15:21 AM,,,,,,8,1.9.0,8
200624-111246,20/06/2024 11:18:08 AM,dsDNA BR,0523LAUR_13,72.8,ng/uL,1.82,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,18.48543936,1280.551354,,537,20/06/2024 11:15:21 AM,,,,,,8,1.9.0,8
200624-111246,20/06/2024 11:18:08 AM,dsDNA BR,0523LAUR_14,58.4,ng/uL,1.46,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.17619553,1117.972229,,384,20/06/2024 11:15:21 AM,,,,,,8,1.9.0,8
200624-111246,20/06/2024 11:18:08 AM,dsDNA BR,0523LAUR_15,28.5,ng/uL,0.713,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.60128022,1102.323147,,199,20/06/2024 11:15:21 AM,,,,,,8,1.9.0,8
200624-111246,20/06/2024 11:18:08 AM,dsDNA BR,0523LAUR_16,52,ng/uL,1.3,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.64723532,1089.163431,,338,20/06/2024 11:15:21 AM,,,,,,8,1.9.0,8
200624-111246,20/06/2024 11:21:36 AM,dsDNA BR,0523LAUR_17,49.2,ng/uL,1.23,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,19.61133933,1208.198785,,358,20/06/2024 11:15:21 AM,,,,,,8,1.9.0,8
200624-111246,20/06/2024 11:21:36 AM,dsDNA BR,0523LAUR_18,41.6,ng/uL,1.04,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,19.49645158,1148.8967,,292,20/06/2024 11:15:21 AM,,,,,,8,1.9.0,8
200624-111246,20/06/2024 11:21:36 AM,dsDNA BR,0523LAUR_19,60.4,ng/uL,1.51,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,17.75590213,1136.771823,,404,20/06/2024 11:15:21 AM,,,,,,8,1.9.0,8
200624-111246,20/06/2024 11:21:36 AM,dsDNA BR,0523LAUR_20,58.4,ng/uL,1.46,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,18.30736334,1276.900668,,440,20/06/2024 11:15:21 AM,,,,,,8,1.9.0,8
200624-111246,20/06/2024 11:21:36 AM,dsDNA BR,0523LAUR_21,42.4,ng/uL,1.06,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,18.48543936,1280.551354,,330,20/06/2024 11:15:21 AM,,,,,,8,1.9.0,8
200624-111246,20/06/2024 11:21:36 AM,dsDNA BR,0523LAUR_22,37.2,ng/uL,0.931,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.17619553,1117.972229,,256,20/06/2024 11:15:21 AM,,,,,,8,1.9.0,8
200624-111246,20/06/2024 11:21:36 AM,dsDNA BR,0523LAUR_23,40.8,ng/uL,1.02,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.60128022,1102.323147,,275,20/06/2024 11:15:21 AM,,,,,,8,1.9.0,8
200624-111246,20/06/2024 11:21:36 AM,dsDNA BR,0523LAUR_24,33.7,ng/uL,0.842,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.64723532,1089.163431,,229,20/06/2024 11:15:21 AM,,,,,,8,1.9.0,8
200624-111246,20/06/2024 11:22:02 AM,dsDNA BR,0523LAUR_25,32.9,ng/uL,0.823,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,19.61133933,1208.198785,,250,20/06/2024 11:15:21 AM,,,,,,8,1.9.0,7
200624-111246,20/06/2024 11:22:02 AM,dsDNA BR,0523LAUR_26,33,ng/uL,0.826,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,19.49645158,1148.8967,,239,20/06/2024 11:15:21 AM,,,,,,8,1.9.0,7
200624-111246,20/06/2024 11:22:02 AM,dsDNA BR,0523LAUR_27,46.8,ng/uL,1.17,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,17.75590213,1136.771823,,320,20/06/2024 11:15:21 AM,,,,,,8,1.9.0,7
200624-111246,20/06/2024 11:22:02 AM,dsDNA BR,0523LAUR_28,44.4,ng/uL,1.11,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,18.30736334,1276.900668,,342,20/06/2024 11:15:21 AM,,,,,,8,1.9.0,7
200624-111246,20/06/2024 11:22:02 AM,dsDNA BR,0523LAUR_29,43.2,ng/uL,1.08,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,18.48543936,1280.551354,,336,20/06/2024 11:15:21 AM,,,,,,8,1.9.0,7
200624-111246,20/06/2024 11:22:02 AM,dsDNA BR,0523LAUR_30,68,ng/uL,1.7,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.17619553,1117.972229,,441,20/06/2024 11:15:21 AM,,,,,,8,1.9.0,7
