Run ID,Test Date,Assay Name,Sample Name,Original Sample Conc.,Original sample conc. units,Qubit Tube Conc.,Qubit tube conc. units,Sample Volume (uL),Dilution Factor,Extended Low Range,Core Range,Extended High Range,Excitation,Std 1 RFU,Std 2 RFU,Std 3 RFU,Sample RFU,Last Read Standards,Reagent Lot#,Plate Barcode,Well,Sample ID,Tags,Calibrated Tubes,Software Version,Selected Samples
200624-115442,20/06/2024 12:00:19 PM,dsDNA BR,0623FENC_11,78.8,ng/uL,1.97,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,18.0148991,1175.230312,,529,20/06/2024 11:57:42 AM,,,,,#0624FENC,8,1.9.0,8
200624-115442,20/06/2024 12:00:19 PM,dsDNA BR,0623FENC_12,30,ng/uL,0.75,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,18.62733633,1225.781827,,232,20/06/2024 11:57:42 AM,,,,,#0624FENC,8,1.9.0,8
200624-115442,20/06/2024 12:05:20 PM,dsDNA BR,0623FENC_13,83.6,ng/uL,2.09,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.60513791,1048.349012,,499,20/06/2024 11:57:42 AM,,,,,#0624FENC,8,1.9.0,7
200624-115442,20/06/2024 12:00:19 PM,dsDNA BR,0623FENC_14,33.9,ng/uL,0.848,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.40291807,1064.712409,,225,20/06/2024 11:57:42 AM,,,,,#0624FENC,8,1.9.0,8
200624-115442,20/06/2024 12:00:19 PM,dsDNA BR,0623FENC_15,308,ng/uL,7.69,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.60513791,1048.349012,,1460,20/06/2024 11:57:42 AM,,,,,#0624FENC,8,1.9.0,8
200624-115442,20/06/2024 12:00:19 PM,dsDNA BR,0623FENC_16,48.4,ng/uL,1.21,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.3624741,1030.29325,,301,20/06/2024 11:57:42 AM,,,,,#0624FENC,8,1.9.0,8
200624-115442,20/06/2024 12:01:21 PM,dsDNA BR,0623FENC_17,86.8,ng/uL,2.17,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,19.69621264,1197.589192,,587,20/06/2024 11:57:42 AM,,,,,#0624FENC,8,1.9.0,8
200624-115442,20/06/2024 12:01:21 PM,dsDNA BR,0623FENC_18,57.6,ng/uL,1.44,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,19.60376929,1239.499817,,423,20/06/2024 11:57:42 AM,,,,,#0624FENC,8,1.9.0,8
200624-115442,20/06/2024 12:01:21 PM,dsDNA BR,0623FENC_19,32.3,ng/uL,0.808,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,18.0148991,1175.230312,,238,20/06/2024 11:57:42 AM,,,,,#0624FENC,8,1.9.0,8
200624-115442,20/06/2024 12:01:21 PM,dsDNA BR,0623FENC_20,23.3,ng/uL,0.583,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,18.62733633,1225.781827,,186,20/06/2024 11:57:42 AM,,,,,#0624FENC,8,1.9.0,8
200624-115442,20/06/2024 12:01:21 PM,dsDNA BR,0623FENC_21,106,ng/uL,2.66,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,18.74866824,1186.6148,,696,20/06/2024 11:57:42 AM,,,,,#0624FENC,8,1.9.0,8
200624-115442,20/06/2024 12:01:21 PM,dsDNA BR,0623FENC_22,130,ng/uL,3.25,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.40291807,1064.712409,,744,20/06/2024 11:57:42 AM,,,,,#0624FENC,8,1.9.0,8
200624-115442,20/06/2024 12:01:21 PM,dsDNA BR,0623FENC_23,30.8,ng/uL,0.77,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.60513791,1048.349012,,204,20/06/2024 11:57:42 AM,,,,,#0624FENC,8,1.9.0,8
200624-115442,20/06/2024 12:01:21 PM,dsDNA BR,0623FENC_24,52.4,ng/uL,1.31,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.3624741,1030.29325,,321,20/06/2024 11:57:42 AM,,,,,#0624FENC,8,1.9.0,8
200624-115442,20/06/2024 12:05:20 PM,dsDNA BR,0623FENC_25,31.8,ng/uL,0.795,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,19.69621264,1197.589192,,240,20/06/2024 11:57:42 AM,,,,,#0624FENC,8,1.9.0,7
200624-115442,20/06/2024 12:05:20 PM,dsDNA BR,0623FENC_26,82.4,ng/uL,2.06,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,19.60376929,1239.499817,,580,20/06/2024 11:57:42 AM,,,,,#0624FENC,8,1.9.0,7
200624-115442,20/06/2024 12:05:20 PM,dsDNA BR,0623FENC_27,59.2,ng/uL,1.48,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,18.0148991,1175.230312,,409,20/06/2024 11:57:42 AM,,,,,#0624FENC,8,1.9.0,7
200624-115442,20/06/2024 12:05:20 PM,dsDNA BR,0623FENC_28,33.8,ng/uL,0.844,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,18.62733633,1225.781827,,258,20/06/2024 11:57:42 AM,,,,,#0624FENC,8,1.9.0,7
200624-115442,20/06/2024 12:05:20 PM,dsDNA BR,0623FENC_29,182,ng/uL,4.54,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,18.74866824,1186.6148,,1100,20/06/2024 11:57:42 AM,,,,,#0624FENC,8,1.9.0,7
200624-115442,20/06/2024 12:05:20 PM,dsDNA BR,0623FENC_30,56.4,ng/uL,1.41,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.40291807,1064.712409,,355,20/06/2024 11:57:42 AM,,,,,#0624FENC,8,1.9.0,7
