Run ID,Test Date,Assay Name,Sample Name,Original Sample Conc.,Original sample conc. units,Qubit Tube Conc.,Qubit tube conc. units,Sample Volume (uL),Dilution Factor,Extended Low Range,Core Range,Extended High Range,Excitation,Std 1 RFU,Std 2 RFU,Std 3 RFU,Sample RFU,Last Read Standards,Reagent Lot#,Plate Barcode,Well,Sample ID,Tags,Calibrated Tubes,Software Version,Selected Samples
200624-142347,20/06/2024 02:26:23 PM,dsDNA BR,0623LAUR_11,54.4,ng/uL,1.36,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.55094924,1114.097336,,360,20/06/2024 02:24:21 PM,,,,,,8,1.9.0,8
200624-142347,20/06/2024 02:26:23 PM,dsDNA BR,0623LAUR_12,67.2,ng/uL,1.68,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.04867221,1148.663132,,448,20/06/2024 02:24:21 PM,,,,,,8,1.9.0,8
200624-142347,20/06/2024 02:26:23 PM,dsDNA BR,0623LAUR_13,95.6,ng/uL,2.39,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.21072155,1181.238197,,630,20/06/2024 02:24:21 PM,,,,,,8,1.9.0,8
200624-142347,20/06/2024 02:26:23 PM,dsDNA BR,0623LAUR_14,66,ng/uL,1.65,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.16774237,1006.059691,,386,20/06/2024 02:24:21 PM,,,,,,8,1.9.0,8
200624-142347,20/06/2024 02:26:23 PM,dsDNA BR,0623LAUR_15,83.2,ng/uL,2.08,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.27191694,1022.888309,,482,20/06/2024 02:24:21 PM,,,,,,8,1.9.0,8
200624-142347,20/06/2024 02:26:23 PM,dsDNA BR,0623LAUR_16,46.4,ng/uL,1.16,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.8899435,987.0725195,,276,20/06/2024 02:24:21 PM,,,,,,8,1.9.0,8
200624-142347,20/06/2024 02:26:52 PM,dsDNA BR,0623LAUR_17,104,ng/uL,2.61,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,17.32770451,1155.312404,,666,20/06/2024 02:24:21 PM,,,,,,8,1.9.0,8
200624-142347,20/06/2024 02:26:52 PM,dsDNA BR,0623LAUR_18,60.4,ng/uL,1.51,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.96888097,1246.86865,,442,20/06/2024 02:24:21 PM,,,,,,8,1.9.0,8
200624-142347,20/06/2024 02:26:52 PM,dsDNA BR,0623LAUR_19,248,ng/uL,6.21,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.55094924,1114.097336,,1320,20/06/2024 02:24:21 PM,,,,,,8,1.9.0,8
200624-142347,20/06/2024 02:26:52 PM,dsDNA BR,0623LAUR_20,105,ng/uL,2.63,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.04867221,1148.663132,,668,20/06/2024 02:24:21 PM,,,,,,8,1.9.0,8
200624-142347,20/06/2024 02:26:52 PM,dsDNA BR,0623LAUR_21,62.4,ng/uL,1.56,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.21072155,1181.238197,,431,20/06/2024 02:24:21 PM,,,,,,8,1.9.0,8
200624-142347,20/06/2024 02:26:52 PM,dsDNA BR,0623LAUR_22,42,ng/uL,1.05,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.16774237,1006.059691,,256,20/06/2024 02:24:21 PM,,,,,,8,1.9.0,8
200624-142347,20/06/2024 02:26:52 PM,dsDNA BR,0623LAUR_23,78.4,ng/uL,1.96,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.27191694,1022.888309,,457,20/06/2024 02:24:21 PM,,,,,,8,1.9.0,8
200624-142347,20/06/2024 02:26:52 PM,dsDNA BR,0623LAUR_24,47.2,ng/uL,1.18,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.8899435,987.0725195,,279,20/06/2024 02:24:21 PM,,,,,,8,1.9.0,8
200624-142347,20/06/2024 02:27:24 PM,dsDNA BR,0623LAUR_25,58.8,ng/uL,1.47,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,17.32770451,1155.312404,,400,20/06/2024 02:24:21 PM,,,,,,8,1.9.0,6
200624-142347,20/06/2024 02:27:24 PM,dsDNA BR,0623LAUR_26,63.6,ng/uL,1.59,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.96888097,1246.86865,,462,20/06/2024 02:24:21 PM,,,,,,8,1.9.0,6
200624-142347,20/06/2024 02:27:24 PM,dsDNA BR,0623LAUR_27,69.6,ng/uL,1.74,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.55094924,1114.097336,,449,20/06/2024 02:24:21 PM,,,,,,8,1.9.0,6
200624-142347,20/06/2024 02:27:24 PM,dsDNA BR,0623LAUR_28,82.4,ng/uL,2.06,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.04867221,1148.663132,,538,20/06/2024 02:24:21 PM,,,,,,8,1.9.0,6
200624-142347,20/06/2024 02:27:24 PM,dsDNA BR,0623LAUR_29,165,ng/uL,4.12,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.21072155,1181.238197,,1010,20/06/2024 02:24:21 PM,,,,,,8,1.9.0,6
200624-142347,20/06/2024 02:27:24 PM,dsDNA BR,0623LAUR_30,76,ng/uL,1.9,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.16774237,1006.059691,,438,20/06/2024 02:24:21 PM,,,,,,8,1.9.0,6
