Run ID,Test Date,Assay Name,Sample Name,Original Sample Conc.,Original sample conc. units,Qubit Tube Conc.,Qubit tube conc. units,Sample Volume (uL),Dilution Factor,Extended Low Range,Core Range,Extended High Range,Excitation,Std 1 RFU,Std 2 RFU,Std 3 RFU,Sample RFU,Last Read Standards,Reagent Lot#,Plate Barcode,Well,Sample ID,Tags,Calibrated Tubes,Software Version,Selected Samples
210824-112609,21/08/2024 11:29:52 AM,dsDNA BR,0823GOLD_11,108,ng/uL,2.71,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.36277979,1288.204271,,766,21/08/2024 11:26:32 AM,,,,,#0823GOLD,8,1.9.0,8
210824-112609,21/08/2024 11:29:52 AM,dsDNA BR,0823GOLD_12,236,ng/uL,5.9,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,17.04115093,1328.987066,,1520,21/08/2024 11:26:32 AM,,,,,#0823GOLD,8,1.9.0,8
210824-112609,21/08/2024 11:29:52 AM,dsDNA BR,0823GOLD_13,63.2,ng/uL,1.58,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.97682263,1211.620319,,446,21/08/2024 11:26:32 AM,,,,,#0823GOLD,8,1.9.0,8
210824-112609,21/08/2024 11:29:52 AM,dsDNA BR,0823GOLD_14,107,ng/uL,2.68,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.34521044,1175.193536,,694,21/08/2024 11:26:32 AM,,,,,#0823GOLD,8,1.9.0,8
210824-112609,21/08/2024 11:29:52 AM,dsDNA BR,0823GOLD_15,60.8,ng/uL,1.52,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.84812814,1208.088734,,430,21/08/2024 11:26:32 AM,,,,,#0823GOLD,8,1.9.0,8
210824-112609,21/08/2024 11:29:52 AM,dsDNA BR,0823GOLD_16,41.6,ng/uL,1.04,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.78379984,1142.999977,,287,21/08/2024 11:26:32 AM,,,,,#0823GOLD,8,1.9.0,8
210824-112609,21/08/2024 11:30:14 AM,dsDNA BR,0823GOLD_17,52.4,ng/uL,1.31,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,18.32771689,1341.020184,,419,21/08/2024 11:26:32 AM,,,,,#0823GOLD,8,1.9.0,8
210824-112609,21/08/2024 11:30:14 AM,dsDNA BR,0823GOLD_18,135,ng/uL,3.38,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,17.75461023,1386.463035,,999,21/08/2024 11:26:32 AM,,,,,#0823GOLD,8,1.9.0,8
210824-112609,21/08/2024 11:30:14 AM,dsDNA BR,0823GOLD_19,74,ng/uL,1.85,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.36277979,1288.204271,,546,21/08/2024 11:26:32 AM,,,,,#0823GOLD,8,1.9.0,8
210824-112609,21/08/2024 11:30:14 AM,dsDNA BR,0823GOLD_20,44.4,ng/uL,1.11,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,17.04115093,1328.987066,,355,21/08/2024 11:26:32 AM,,,,,#0823GOLD,8,1.9.0,8
210824-112609,21/08/2024 11:30:14 AM,dsDNA BR,0823GOLD_21,92.4,ng/uL,2.31,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.97682263,1211.620319,,627,21/08/2024 11:26:32 AM,,,,,#0823GOLD,8,1.9.0,8
210824-112609,21/08/2024 11:30:14 AM,dsDNA BR,0823GOLD_22,80.4,ng/uL,2.01,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.34521044,1175.193536,,536,21/08/2024 11:26:32 AM,,,,,#0823GOLD,8,1.9.0,8
210824-112609,21/08/2024 11:30:14 AM,dsDNA BR,0823GOLD_23,44,ng/uL,1.1,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.84812814,1208.088734,,319,21/08/2024 11:26:32 AM,,,,,#0823GOLD,8,1.9.0,8
210824-112609,21/08/2024 11:30:14 AM,dsDNA BR,0823GOLD_24,49.6,ng/uL,1.24,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.78379984,1142.999977,,337,21/08/2024 11:26:32 AM,,,,,#0823GOLD,8,1.9.0,8
210824-112609,21/08/2024 11:30:43 AM,dsDNA BR,0823GOLD_25,99.2,ng/uL,2.48,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,18.32771689,1341.020184,,739,21/08/2024 11:26:32 AM,,,,,#0823GOLD,8,1.9.0,6
210824-112609,21/08/2024 11:30:43 AM,dsDNA BR,0823GOLD_26,43.2,ng/uL,1.08,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,17.75461023,1386.463035,,361,21/08/2024 11:26:32 AM,,,,,#0823GOLD,8,1.9.0,6
210824-112609,21/08/2024 11:30:43 AM,dsDNA BR,0823GOLD_27,76.8,ng/uL,1.92,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.36277979,1288.204271,,564,21/08/2024 11:26:32 AM,,,,,#0823GOLD,8,1.9.0,6
210824-112609,21/08/2024 11:30:43 AM,dsDNA BR,0823GOLD_28,83.6,ng/uL,2.09,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,17.04115093,1328.987066,,629,21/08/2024 11:26:32 AM,,,,,#0823GOLD,8,1.9.0,6
210824-112609,21/08/2024 11:30:43 AM,dsDNA BR,0823GOLD_29,92.8,ng/uL,2.32,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.97682263,1211.620319,,630,21/08/2024 11:26:32 AM,,,,,#0823GOLD,8,1.9.0,6
210824-112609,21/08/2024 11:30:43 AM,dsDNA BR,0823GOLD_30,25,ng/uL,0.626,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.34521044,1175.193536,,187,21/08/2024 11:26:32 AM,,,,,#0823GOLD,8,1.9.0,6
