Run ID,Test Date,Assay Name,Sample Name,Original Sample Conc.,Original sample conc. units,Qubit Tube Conc.,Qubit tube conc. units,Sample Volume (uL),Dilution Factor,Extended Low Range,Core Range,Extended High Range,Excitation,Std 1 RFU,Std 2 RFU,Std 3 RFU,Sample RFU,Last Read Standards,Reagent Lot#,Plate Barcode,Well,Sample ID,Tags,Calibrated Tubes,Software Version,Selected Samples
110924-143013,11/9/2024 14:37,dsDNA BR,1123FENC_11,44.8,ng/uL,1.12,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.80953115,1056.807111,,286,11/9/2024 14:30,FENC1123,,,,#FENC1123,8,1.9.0,8
110924-143013,11/9/2024 14:37,dsDNA BR,1123FENC_12,35.3,ng/uL,0.882,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.55352263,1064.296752,,232,11/9/2024 14:30,FENC1123,,,,#FENC1123,8,1.9.0,8
110924-143013,11/9/2024 14:37,dsDNA BR,1123FENC_13,46,ng/uL,1.15,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.50665702,1073.562106,,298,11/9/2024 14:30,FENC1123,,,,#FENC1123,8,1.9.0,8
110924-143013,11/9/2024 14:37,dsDNA BR,1123FENC_14,36.3,ng/uL,0.907,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.24539159,932.9408715,,209,11/9/2024 14:30,FENC1123,,,,#FENC1123,8,1.9.0,8
110924-143013,11/9/2024 14:37,dsDNA BR,1123FENC_15,31.4,ng/uL,0.786,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.46214501,915.7522038,,180,11/9/2024 14:30,FENC1123,,,,#FENC1123,8,1.9.0,8
110924-143013,11/9/2024 14:37,dsDNA BR,1123FENC_16,36.9,ng/uL,0.922,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.3332646,897.6375867,,204,11/9/2024 14:30,FENC1123,,,,#FENC1123,8,1.9.0,8
110924-143013,11/9/2024 14:38,dsDNA BR,1123FENC_17,65.6,ng/uL,1.64,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.32680511,1046.410692,,401,11/9/2024 14:30,FENC1123,,,,#FENC1123,8,1.9.0,8
110924-143013,11/9/2024 14:38,dsDNA BR,1123FENC_18,33.6,ng/uL,0.839,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.83646856,1106.556378,,231,11/9/2024 14:30,FENC1123,,,,#FENC1123,8,1.9.0,8
110924-143013,11/9/2024 14:38,dsDNA BR,1123FENC_19,50.4,ng/uL,1.26,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.80953115,1056.807111,,319,11/9/2024 14:30,FENC1123,,,,#FENC1123,8,1.9.0,8
110924-143013,11/9/2024 14:38,dsDNA BR,1123FENC_20,75.6,ng/uL,1.89,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.55352263,1064.296752,,462,11/9/2024 14:30,FENC1123,,,,#FENC1123,8,1.9.0,8
110924-143013,11/9/2024 14:38,dsDNA BR,1123FENC_21,84.4,ng/uL,2.11,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.50665702,1073.562106,,514,11/9/2024 14:30,FENC1123,,,,#FENC1123,8,1.9.0,8
110924-143013,11/9/2024 14:38,dsDNA BR,1123FENC_22,28.6,ng/uL,0.714,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.24539159,932.9408715,,168,11/9/2024 14:30,FENC1123,,,,#FENC1123,8,1.9.0,8
110924-143013,11/9/2024 14:38,dsDNA BR,1123FENC_23,12.6,ng/uL,0.314,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.46214501,915.7522038,,81.5,11/9/2024 14:30,FENC1123,,,,#FENC1123,8,1.9.0,8
110924-143013,11/9/2024 14:38,dsDNA BR,1123FENC_24,22,ng/uL,0.549,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.3332646,897.6375867,,129,11/9/2024 14:30,FENC1123,,,,#FENC1123,8,1.9.0,8
110924-143013,11/9/2024 14:39,dsDNA BR,1123FENC_25,51.2,ng/uL,1.28,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.32680511,1046.410692,,320,11/9/2024 14:30,FENC1123,,,,#FENC1123,8,1.9.0,7
110924-143013,11/9/2024 14:39,dsDNA BR,1123FENC_26,22.8,ng/uL,0.571,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.83646856,1106.556378,,165,11/9/2024 14:30,FENC1123,,,,#FENC1123,8,1.9.0,7
110924-143013,11/9/2024 14:39,dsDNA BR,1123FENC_27,28.6,ng/uL,0.714,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.80953115,1056.807111,,190,11/9/2024 14:30,FENC1123,,,,#FENC1123,8,1.9.0,7
110924-143013,11/9/2024 14:39,dsDNA BR,1123FENC_28,16.2,ng/uL,0.405,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.55352263,1064.296752,,117,11/9/2024 14:30,FENC1123,,,,#FENC1123,8,1.9.0,7
110924-143013,11/9/2024 14:39,dsDNA BR,1123FENC_29,21.6,ng/uL,0.539,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.50665702,1073.562106,,151,11/9/2024 14:30,FENC1123,,,,#FENC1123,8,1.9.0,7
110924-143013,11/9/2024 14:39,dsDNA BR,1123FENC_30,25.8,ng/uL,0.645,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.24539159,932.9408715,,154,11/9/2024 14:30,FENC1123,,,,#FENC1123,8,1.9.0,7
