Run ID,Test Date,Assay Name,Sample Name,Original Sample Conc.,Original sample conc. units,Qubit Tube Conc.,Qubit tube conc. units,Sample Volume (uL),Dilution Factor,Extended Low Range,Core Range,Extended High Range,Excitation,Std 1 RFU,Std 2 RFU,Std 3 RFU,Sample RFU,Last Read Standards,Reagent Lot#,Plate Barcode,Well,Sample ID,Tags,Calibrated Tubes,Software Version,Selected Samples
040624-141334,4/6/2024 14:18,dsDNA BR,0423ASHC_11,37.4,ng/uL,0.936,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.92828201,727.6033633,,170,4/6/2024 14:13,,,,,#0423ASHC,8,1.9.0,8
040624-141334,4/6/2024 14:18,dsDNA BR,0423ASHC_12,26.5,ng/uL,0.663,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.22586994,743.0988091,,129,4/6/2024 14:13,,,,,#0423ASHC,8,1.9.0,8
040624-141334,4/6/2024 14:18,dsDNA BR,0423ASHC_13,29.9,ng/uL,0.748,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.97496247,766.7912059,,147,4/6/2024 14:13,,,,,#0423ASHC,8,1.9.0,8
040624-141334,4/6/2024 14:18,dsDNA BR,0423ASHC_14,37,ng/uL,0.925,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.28279582,683.1881413,,158,4/6/2024 14:13,,,,,#0423ASHC,8,1.9.0,8
040624-141334,4/6/2024 14:18,dsDNA BR,0423ASHC_15,27,ng/uL,0.674,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.46951766,713.8464877,,124,4/6/2024 14:13,,,,,#0423ASHC,8,1.9.0,8
040624-141334,4/6/2024 14:18,dsDNA BR,0423ASHC_16,20.4,ng/uL,0.509,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.13108433,696.0523951,,95.1,4/6/2024 14:13,,,,,#0423ASHC,8,1.9.0,8
040624-141334,4/6/2024 14:20,dsDNA BR,0423ASHC_17,28.3,ng/uL,0.708,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.24700498,793.1964725,,145,4/6/2024 14:13,,,,,#0423ASHC,8,1.9.0,8
040624-141334,4/6/2024 14:20,dsDNA BR,0423ASHC_18,28.4,ng/uL,0.711,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.08945843,802.5310784,,147,4/6/2024 14:13,,,,,#0423ASHC,8,1.9.0,8
040624-141334,4/6/2024 14:20,dsDNA BR,0423ASHC_19,27,ng/uL,0.675,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.92828201,727.6033633,,128,4/6/2024 14:13,,,,,#0423ASHC,8,1.9.0,8
040624-141334,4/6/2024 14:20,dsDNA BR,0423ASHC_20,25.4,ng/uL,0.635,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.22586994,743.0988091,,124,4/6/2024 14:13,,,,,#0423ASHC,8,1.9.0,8
040624-141334,4/6/2024 14:20,dsDNA BR,0423ASHC_21,35.6,ng/uL,0.891,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.97496247,766.7912059,,171,4/6/2024 14:13,,,,,#0423ASHC,8,1.9.0,8
040624-141334,4/6/2024 14:20,dsDNA BR,0423ASHC_22,33.5,ng/uL,0.838,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.28279582,683.1881413,,144,4/6/2024 14:13,,,,,#0423ASHC,8,1.9.0,8
040624-141334,4/6/2024 14:20,dsDNA BR,0423ASHC_23,31,ng/uL,0.774,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.46951766,713.8464877,,140,4/6/2024 14:13,,,,,#0423ASHC,8,1.9.0,8
040624-141334,4/6/2024 14:20,dsDNA BR,0423ASHC_24,24.9,ng/uL,0.622,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.13108433,696.0523951,,113,4/6/2024 14:13,,,,,#0423ASHC,8,1.9.0,8
040624-141334,4/6/2024 14:21,dsDNA BR,0423ASHC_25,83.6,ng/uL,2.09,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.24700498,793.1964725,,378,4/6/2024 14:13,,,,,#0423ASHC,8,1.9.0,6
040624-141334,4/6/2024 14:21,dsDNA BR,0423ASHC_26,26.6,ng/uL,0.666,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.08945843,802.5310784,,139,4/6/2024 14:13,,,,,#0423ASHC,8,1.9.0,6
040624-141334,4/6/2024 14:21,dsDNA BR,0423ASHC_27,32.6,ng/uL,0.815,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.92828201,727.6033633,,151,4/6/2024 14:13,,,,,#0423ASHC,8,1.9.0,6
040624-141334,4/6/2024 14:21,dsDNA BR,0423ASHC_28,29.5,ng/uL,0.737,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.22586994,743.0988091,,141,4/6/2024 14:13,,,,,#0423ASHC,8,1.9.0,6
040624-141334,4/6/2024 14:21,dsDNA BR,0423ASHC_29,66.8,ng/uL,1.67,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.97496247,766.7912059,,300,4/6/2024 14:13,,,,,#0423ASHC,8,1.9.0,6
040624-141334,4/6/2024 14:21,dsDNA BR,0423ASHC_30,50.8,ng/uL,1.27,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.28279582,683.1881413,,209,4/6/2024 14:13,,,,,#0423ASHC,8,1.9.0,6
011024-151901,1/10/2024 15:20,dsDNA BR,0423ASHC_01,10.3,ng/uL,0.258,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.94256301,995.5543568,,74.8,1/10/2024 15:19,,,,,,8,1.9.0,8
011024-151901,1/10/2024 15:20,dsDNA BR,0423ASHC_02,20.5,ng/uL,0.512,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.19606415,1075.821605,,144,1/10/2024 15:19,,,,,,8,1.9.0,8
011024-151901,1/10/2024 15:20,dsDNA BR,0423ASHC_03,20,ng/uL,0.501,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.20564107,1006.824072,,132,1/10/2024 15:19,,,,,,8,1.9.0,8
011024-151901,1/10/2024 15:20,dsDNA BR,0423ASHC_04,11.7,ng/uL,0.292,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.54167747,1057.113406,,86.8,1/10/2024 15:19,,,,,,8,1.9.0,8
011024-151901,1/10/2024 15:20,dsDNA BR,0423ASHC_05,23.3,ng/uL,0.582,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.52399135,1067.186598,,159,1/10/2024 15:19,,,,,,8,1.9.0,8
011024-151901,1/10/2024 15:20,dsDNA BR,0423ASHC_06,17.1,ng/uL,0.427,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,11.94403072,899.8619814,,103,1/10/2024 15:19,,,,,,8,1.9.0,8
011024-151901,1/10/2024 15:20,dsDNA BR,0423ASHC_07,24.9,ng/uL,0.623,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.03835673,902.8326594,,144,1/10/2024 15:19,,,,,,8,1.9.0,8
011024-151901,1/10/2024 15:20,dsDNA BR,0423ASHC_08,16.6,ng/uL,0.414,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,11.6846342,854.122971,,95.1,1/10/2024 15:19,,,,,,8,1.9.0,8
011024-151901,1/10/2024 15:21,dsDNA BR,0423ASHC_09,22.6,ng/uL,0.566,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.94256301,995.5543568,,146,1/10/2024 15:19,,,,,,8,1.9.0,8
011024-151901,1/10/2024 15:21,dsDNA BR,0423ASHC_10,31.2,ng/uL,0.779,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.19606415,1075.821605,,209,1/10/2024 15:19,,,,,,8,1.9.0,8
011024-151901,1/10/2024 15:21,dsDNA BR,0423ASHC_11,35.8,ng/uL,0.895,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.20564107,1006.824072,,222,1/10/2024 15:19,,,,,,8,1.9.0,8
011024-151901,1/10/2024 15:21,dsDNA BR,0423ASHC_12,25.2,ng/uL,0.629,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.54167747,1057.113406,,169,1/10/2024 15:19,,,,,,8,1.9.0,8
011024-151901,1/10/2024 15:21,dsDNA BR,0423ASHC_13,27.9,ng/uL,0.697,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.52399135,1067.186598,,187,1/10/2024 15:19,,,,,,8,1.9.0,8
011024-151901,1/10/2024 15:21,dsDNA BR,0423ASHC_14,35.3,ng/uL,0.882,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,11.94403072,899.8619814,,196,1/10/2024 15:19,,,,,,8,1.9.0,8
011024-151901,1/10/2024 15:21,dsDNA BR,0423ASHC_15,27,ng/uL,0.676,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.03835673,902.8326594,,154,1/10/2024 15:19,,,,,,8,1.9.0,8
011024-151901,1/10/2024 15:21,dsDNA BR,0423ASHC_16,21.1,ng/uL,0.528,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,11.6846342,854.122971,,118,1/10/2024 15:19,,,,,,8,1.9.0,8
011024-151901,1/10/2024 15:23,dsDNA BR,0423ASHC_17,25.8,ng/uL,0.645,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.94256301,995.5543568,,164,1/10/2024 15:19,,,,,,8,1.9.0,8
011024-151901,1/10/2024 15:23,dsDNA BR,0423ASHC_18,25.9,ng/uL,0.648,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.19606415,1075.821605,,177,1/10/2024 15:19,,,,,,8,1.9.0,8
011024-151901,1/10/2024 15:23,dsDNA BR,0423ASHC_19,22,ng/uL,0.55,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.20564107,1006.824072,,143,1/10/2024 15:19,,,,,,8,1.9.0,8
011024-151901,1/10/2024 15:23,dsDNA BR,0423ASHC_20,2.62,ng/uL,0.0656,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.54167747,1057.113406,,30.2,1/10/2024 15:19,,,,,,8,1.9.0,8
011024-151901,1/10/2024 15:23,dsDNA BR,0423ASHC_21,30.6,ng/uL,0.766,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.52399135,1067.186598,,204,1/10/2024 15:19,,,,,,8,1.9.0,8
011024-151901,1/10/2024 15:23,dsDNA BR,0423ASHC_22,29.5,ng/uL,0.737,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,11.94403072,899.8619814,,166,1/10/2024 15:19,,,,,,8,1.9.0,8
011024-151901,1/10/2024 15:23,dsDNA BR,0423ASHC_23,29.9,ng/uL,0.747,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.03835673,902.8326594,,169,1/10/2024 15:19,,,,,,8,1.9.0,8
011024-151901,1/10/2024 15:23,dsDNA BR,0423ASHC_24,24.4,ng/uL,0.61,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,11.6846342,854.122971,,134,1/10/2024 15:19,,,,,,8,1.9.0,8
011024-151901,1/10/2024 15:24,dsDNA BR,0423ASHC_25,77.2,ng/uL,1.93,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.94256301,995.5543568,,439,1/10/2024 15:19,,,,,,8,1.9.0,6
011024-151901,1/10/2024 15:24,dsDNA BR,0423ASHC_26,22.6,ng/uL,0.566,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.19606415,1075.821605,,157,1/10/2024 15:19,,,,,,8,1.9.0,6
011024-151901,1/10/2024 15:24,dsDNA BR,0423ASHC_27,26,ng/uL,0.651,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.20564107,1006.824072,,166,1/10/2024 15:19,,,,,,8,1.9.0,6
011024-151901,1/10/2024 15:24,dsDNA BR,0423ASHC_28,22.2,ng/uL,0.554,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.54167747,1057.113406,,151,1/10/2024 15:19,,,,,,8,1.9.0,6
011024-151901,1/10/2024 15:24,dsDNA BR,0423ASHC_29,53.2,ng/uL,1.33,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.52399135,1067.186598,,337,1/10/2024 15:19,,,,,,8,1.9.0,6
011024-151901,1/10/2024 15:24,dsDNA BR,0423ASHC_30,39.9,ng/uL,0.998,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,11.94403072,899.8619814,,219,1/10/2024 15:19,,,,,,8,1.9.0,6
