Run ID,Test Date,Assay Name,Sample Name,Original Sample Conc.,Original sample conc. units,Qubit Tube Conc.,Qubit tube conc. units,Sample Volume (uL),Dilution Factor,Extended Low Range,Core Range,Extended High Range,Excitation,Std 1 RFU,Std 2 RFU,Std 3 RFU,Sample RFU,Last Read Standards,Reagent Lot#,Plate Barcode,Well,Sample ID,Tags,Calibrated Tubes,Software Version,Selected Samples
060624-141318,6/6/2024 14:26,dsDNA BR,0523FENC_11,33,ng/uL,0.824,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.15773288,829.4768722,,171,6/6/2024 14:13,,,,,#0523FENC,8,1.9.0,8
060624-141318,6/6/2024 14:26,dsDNA BR,0523FENC_12,29.3,ng/uL,0.733,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.59110101,883.6399058,,163,6/6/2024 14:13,,,,,#0523FENC,8,1.9.0,8
060624-141318,6/6/2024 14:26,dsDNA BR,0523FENC_13,63.2,ng/uL,1.58,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.03032546,892.3078653,,329,6/6/2024 14:13,,,,,#0523FENC,8,1.9.0,8
060624-141318,6/6/2024 14:26,dsDNA BR,0523FENC_14,33.4,ng/uL,0.835,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,11.23828969,785.7329603,,163,6/6/2024 14:13,,,,,#0523FENC,8,1.9.0,8
060624-141318,6/6/2024 14:26,dsDNA BR,0523FENC_15,67.2,ng/uL,1.68,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,11.70679577,698.4091249,,274,6/6/2024 14:13,,,,,#0523FENC,8,1.9.0,8
060624-141318,6/6/2024 14:26,dsDNA BR,0523FENC_16,98,ng/uL,2.45,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,11.23243336,746.2117503,,408,6/6/2024 14:13,,,,,#0523FENC,8,1.9.0,8
060624-141318,6/6/2024 14:30,dsDNA BR,0523FENC_17,36.7,ng/uL,0.918,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.5339695,902.9905397,,205,6/6/2024 14:13,,,,,#0523FENC,8,1.9.0,8
060624-141318,6/6/2024 14:30,dsDNA BR,0523FENC_18,40.4,ng/uL,1.01,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.75650989,907.5470752,,225,6/6/2024 14:13,,,,,#0523FENC,8,1.9.0,8
060624-141318,6/6/2024 14:30,dsDNA BR,0523FENC_19,61.2,ng/uL,1.53,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.15773288,829.4768722,,297,6/6/2024 14:13,,,,,#0523FENC,8,1.9.0,8
060624-141318,6/6/2024 14:30,dsDNA BR,0523FENC_20,34.9,ng/uL,0.872,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.59110101,883.6399058,,191,6/6/2024 14:13,,,,,#0523FENC,8,1.9.0,8
060624-141318,6/6/2024 14:30,dsDNA BR,0523FENC_21,26.8,ng/uL,0.671,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.03032546,892.3078653,,153,6/6/2024 14:13,,,,,#0523FENC,8,1.9.0,8
060624-141318,6/6/2024 14:30,dsDNA BR,0523FENC_22,44.8,ng/uL,1.12,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,11.23828969,785.7329603,,213,6/6/2024 14:13,,,,,#0523FENC,8,1.9.0,8
060624-141318,6/6/2024 14:30,dsDNA BR,0523FENC_23,56,ng/uL,1.4,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,11.70679577,698.4091249,,232,6/6/2024 14:13,,,,,#0523FENC,8,1.9.0,8
060624-141318,6/6/2024 14:30,dsDNA BR,0523FENC_24,47.6,ng/uL,1.19,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,11.23243336,746.2117503,,214,6/6/2024 14:13,,,,,#0523FENC,8,1.9.0,8
060624-141318,6/6/2024 14:30,dsDNA BR,0523FENC_25,31.7,ng/uL,0.792,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.5339695,902.9905397,,179,6/6/2024 14:13,,,,,#0523FENC,8,1.9.0,6
060624-141318,6/6/2024 14:30,dsDNA BR,0523FENC_26,29.9,ng/uL,0.748,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.75650989,907.5470752,,171,6/6/2024 14:13,,,,,#0523FENC,8,1.9.0,6
060624-141318,6/6/2024 14:30,dsDNA BR,0523FENC_27,10.7,ng/uL,0.268,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.15773288,829.4768722,,64.8,6/6/2024 14:13,,,,,#0523FENC,8,1.9.0,6
060624-141318,6/6/2024 14:30,dsDNA BR,0523FENC_28,46.8,ng/uL,1.17,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.59110101,883.6399058,,248,6/6/2024 14:13,,,,,#0523FENC,8,1.9.0,6
060624-141318,6/6/2024 14:30,dsDNA BR,0523FENC_29,30.1,ng/uL,0.753,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.03032546,892.3078653,,169,6/6/2024 14:13,,,,,#0523FENC,8,1.9.0,6
060624-141318,6/6/2024 14:30,dsDNA BR,0523FENC_30,37,ng/uL,0.925,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,11.23828969,785.7329603,,179,6/6/2024 14:13,,,,,#0523FENC,8,1.9.0,6
