Run ID,Test Date,Assay Name,Sample Name,Original Sample Conc.,Original sample conc. units,Qubit Tube Conc.,Qubit tube conc. units,Sample Volume (uL),Dilution Factor,Extended Low Range,Core Range,Extended High Range,Excitation,Std 1 RFU,Std 2 RFU,Std 3 RFU,Sample RFU,Last Read Standards,Reagent Lot#,Plate Barcode,Well,Sample ID,Tags,Calibrated Tubes,Software Version,Selected Samples
290524-134851,29/05/2024 01:53:28 PM,dsDNA BR,0823FENC_12,67.6,ng/uL,1.69,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.3908053,887.381859,,347,29/05/2024 01:49:36 PM,,,,,,8,1.9.0,8
290524-134851,29/05/2024 01:53:28 PM,dsDNA BR,0823FENC_13,55.2,ng/uL,1.38,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.75080058,903.0367893,,294,29/05/2024 01:49:36 PM,,,,,,8,1.9.0,8
290524-134851,29/05/2024 01:53:28 PM,dsDNA BR,0823FENC_14,95.2,ng/uL,2.38,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,11.32243221,679.0928668,,363,29/05/2024 01:49:36 PM,,,,,,8,1.9.0,8
290524-134851,29/05/2024 01:53:28 PM,dsDNA BR,0823FENC_15,80.8,ng/uL,2.02,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,11.54307448,811.0938445,,373,29/05/2024 01:49:36 PM,,,,,,8,1.9.0,8
290524-134851,29/05/2024 01:53:28 PM,dsDNA BR,0823FENC_16,50.4,ng/uL,1.26,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,11.56629998,770.5420568,,233,29/05/2024 01:49:36 PM,,,,,,8,1.9.0,8
290524-134851,29/05/2024 01:55:06 PM,dsDNA BR,0823FENC_17,80.8,ng/uL,2.02,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.26176163,881.1721668,,405,29/05/2024 01:49:36 PM,,,,,,8,1.9.0,8
290524-134851,29/05/2024 01:55:06 PM,dsDNA BR,0823FENC_18,78.8,ng/uL,1.97,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.36047001,920.45181,,414,29/05/2024 01:49:36 PM,,,,,,8,1.9.0,8
290524-134851,29/05/2024 01:55:06 PM,dsDNA BR,0823FENC_19,81.2,ng/uL,2.03,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.24564592,909.46141,,421,29/05/2024 01:49:36 PM,,,,,,8,1.9.0,8
290524-134851,29/05/2024 01:55:06 PM,dsDNA BR,0823FENC_20,70.8,ng/uL,1.77,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.3908053,887.381859,,362,29/05/2024 01:49:36 PM,,,,,,8,1.9.0,8
290524-134851,29/05/2024 01:55:06 PM,dsDNA BR,0823FENC_21,87.6,ng/uL,2.19,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.75080058,903.0367893,,446,29/05/2024 01:49:36 PM,,,,,,8,1.9.0,8
290524-134851,29/05/2024 01:55:06 PM,dsDNA BR,0823FENC_22,195,ng/uL,4.88,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,11.32243221,679.0928668,,666,29/05/2024 01:49:36 PM,,,,,,8,1.9.0,8
290524-134851,29/05/2024 01:55:06 PM,dsDNA BR,0823FENC_23,70.8,ng/uL,1.77,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,11.54307448,811.0938445,,332,29/05/2024 01:49:36 PM,,,,,,8,1.9.0,8
290524-134851,29/05/2024 01:55:06 PM,dsDNA BR,0823FENC_24,43.2,ng/uL,1.08,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,11.56629998,770.5420568,,202,29/05/2024 01:49:36 PM,,,,,,8,1.9.0,8
290524-134851,29/05/2024 01:56:50 PM,dsDNA BR,0823FENC_25,110,ng/uL,2.74,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.26176163,881.1721668,,531,29/05/2024 01:49:36 PM,,,,,,8,1.9.0,6
290524-134851,29/05/2024 01:56:50 PM,dsDNA BR,0823FENC_26,52.8,ng/uL,1.32,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.36047001,920.45181,,289,29/05/2024 01:49:36 PM,,,,,,8,1.9.0,6
290524-134851,29/05/2024 01:56:50 PM,dsDNA BR,0823FENC_27,68,ng/uL,1.7,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.24564592,909.46141,,358,29/05/2024 01:49:36 PM,,,,,,8,1.9.0,6
290524-134851,29/05/2024 01:56:50 PM,dsDNA BR,0823FENC_28,89.6,ng/uL,2.24,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.3908053,887.381859,,447,29/05/2024 01:49:36 PM,,,,,,8,1.9.0,6
290524-134851,29/05/2024 01:56:50 PM,dsDNA BR,0823FENC_29,107,ng/uL,2.67,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.75080058,903.0367893,,531,29/05/2024 01:49:36 PM,,,,,,8,1.9.0,6
290524-134851,29/05/2024 01:56:50 PM,dsDNA BR,0823FENC_30,41.2,ng/uL,1.03,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,11.32243221,679.0928668,,172,29/05/2024 01:49:36 PM,,,,,,8,1.9.0,6
