Run ID,Test Date,Assay Name,Sample Name,Original Sample Conc.,Original sample conc. units,Qubit Tube Conc.,Qubit tube conc. units,Sample Volume (uL),Dilution Factor,Extended Low Range,Core Range,Extended High Range,Excitation,Std 1 RFU,Std 2 RFU,Std 3 RFU,Sample RFU,Last Read Standards,Reagent Lot#,Plate Barcode,Well,Sample ID,Tags,Calibrated Tubes,Software Version,Selected Samples
060624-140848,6/6/2024 14:10,dsDNA BR,0523ASHC_14,50.4,ng/uL,1.26,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,11.23504415,793.7705287,,239,6/6/2024 14:09,,,,,,8,1.9.0,8
060624-140848,6/6/2024 14:10,dsDNA BR,0523ASHC_15,74.8,ng/uL,1.87,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,11.63336689,708.0218129,,305,6/6/2024 14:09,,,,,,8,1.9.0,8
060624-140848,6/6/2024 14:10,dsDNA BR,0523ASHC_16,62.4,ng/uL,1.56,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,11.16475191,753.2875225,,275,6/6/2024 14:09,,,,,,8,1.9.0,8
060624-140848,6/6/2024 14:11,dsDNA BR,0523ASHC_17,49.6,ng/uL,1.24,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.67769974,899.5819823,,267,6/6/2024 14:09,,,,,,8,1.9.0,8
060624-140848,6/6/2024 14:11,dsDNA BR,0523ASHC_18,73.6,ng/uL,1.84,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.1990339,901.3227457,,383,6/6/2024 14:09,,,,,,8,1.9.0,8
060624-140848,6/6/2024 14:11,dsDNA BR,0523ASHC_19,52.8,ng/uL,1.32,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.67603522,811.7760007,,255,6/6/2024 14:09,,,,,,8,1.9.0,8
060624-140848,6/6/2024 14:11,dsDNA BR,0523ASHC_20,40.8,ng/uL,1.02,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.52373535,873.5584486,,218,6/6/2024 14:09,,,,,,8,1.9.0,8
060624-140848,6/6/2024 14:11,dsDNA BR,0523ASHC_21,52.4,ng/uL,1.31,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.75218515,887.2501096,,277,6/6/2024 14:09,,,,,,8,1.9.0,8
060624-140848,6/6/2024 14:11,dsDNA BR,0523ASHC_22,69.6,ng/uL,1.74,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,11.23504415,793.7705287,,320,6/6/2024 14:09,,,,,,8,1.9.0,8
060624-140848,6/6/2024 14:11,dsDNA BR,0523ASHC_23,51.2,ng/uL,1.28,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,11.63336689,708.0218129,,217,6/6/2024 14:09,,,,,,8,1.9.0,8
060624-140848,6/6/2024 14:11,dsDNA BR,0523ASHC_24,57.2,ng/uL,1.43,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,11.16475191,753.2875225,,254,6/6/2024 14:09,,,,,,8,1.9.0,8
060624-140848,6/6/2024 14:11,dsDNA BR,0523ASHC_25,37.1,ng/uL,0.927,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.67769974,899.5819823,,206,6/6/2024 14:09,,,,,,8,1.9.0,6
060624-140848,6/6/2024 14:11,dsDNA BR,0523ASHC_26,39.1,ng/uL,0.978,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.1990339,901.3227457,,217,6/6/2024 14:09,,,,,,8,1.9.0,6
060624-140848,6/6/2024 14:11,dsDNA BR,0523ASHC_27,42.4,ng/uL,1.06,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.67603522,811.7760007,,210,6/6/2024 14:09,,,,,,8,1.9.0,6
060624-140848,6/6/2024 14:11,dsDNA BR,0523ASHC_28,40,ng/uL,1,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.52373535,873.5584486,,213,6/6/2024 14:09,,,,,,8,1.9.0,6
060624-140848,6/6/2024 14:11,dsDNA BR,0523ASHC_29,38.9,ng/uL,0.972,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.75218515,887.2501096,,211,6/6/2024 14:09,,,,,,8,1.9.0,6
060624-140848,6/6/2024 14:11,dsDNA BR,0523ASHC_30,42.4,ng/uL,1.06,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,11.23504415,793.7705287,,205,6/6/2024 14:09,,,,,,8,1.9.0,6
031024-114952,3/10/2024 11:52,dsDNA BR,0523ASHC_01,84,ng/uL,2.1,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.4220892,1031.986184,,491,3/10/2024 11:50,,,,,#0523ASHC,8,1.9.0,8
031024-114952,3/10/2024 11:52,dsDNA BR,0523ASHC_02,87.2,ng/uL,2.18,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.52054039,1049.60635,,517,3/10/2024 11:50,,,,,#0523ASHC,8,1.9.0,8
031024-114952,3/10/2024 11:52,dsDNA BR,0523ASHC_03,64.4,ng/uL,1.61,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.07272879,1005.691921,,376,3/10/2024 11:50,,,,,#0523ASHC,8,1.9.0,8
031024-114952,3/10/2024 11:52,dsDNA BR,0523ASHC_04,78.8,ng/uL,1.97,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.97616323,1044.977078,,471,3/10/2024 11:50,,,,,#0523ASHC,8,1.9.0,8
031024-114952,3/10/2024 11:52,dsDNA BR,0523ASHC_05,62,ng/uL,1.55,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.11515314,1098.699776,,399,3/10/2024 11:50,,,,,#0523ASHC,8,1.9.0,8
031024-114952,3/10/2024 11:52,dsDNA BR,0523ASHC_06,69.6,ng/uL,1.74,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.1635031,956.3728175,,385,3/10/2024 11:50,,,,,#0523ASHC,8,1.9.0,8
031024-114952,3/10/2024 11:52,dsDNA BR,0523ASHC_07,67.2,ng/uL,1.68,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.35461423,966.829185,,377,3/10/2024 11:50,,,,,#0523ASHC,8,1.9.0,8
031024-114952,3/10/2024 11:52,dsDNA BR,0523ASHC_08,46.4,ng/uL,1.16,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.47043916,944.6376137,,264,3/10/2024 11:50,,,,,#0523ASHC,8,1.9.0,8
031024-114952,3/10/2024 11:53,dsDNA BR,0523ASHC_09,36.8,ng/uL,0.921,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.4220892,1031.986184,,235,3/10/2024 11:50,,,,,#0523ASHC,8,1.9.0,8
031024-114952,3/10/2024 11:53,dsDNA BR,0523ASHC_10,57.2,ng/uL,1.43,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.52054039,1049.60635,,354,3/10/2024 11:50,,,,,#0523ASHC,8,1.9.0,8
031024-114952,3/10/2024 11:53,dsDNA BR,0523ASHC_11,75.6,ng/uL,1.89,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.07272879,1005.691921,,436,3/10/2024 11:50,,,,,#0523ASHC,8,1.9.0,8
031024-114952,3/10/2024 11:53,dsDNA BR,0523ASHC_12,77.2,ng/uL,1.93,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.97616323,1044.977078,,461,3/10/2024 11:50,,,,,#0523ASHC,8,1.9.0,8
031024-114952,3/10/2024 11:53,dsDNA BR,0523ASHC_13,46.4,ng/uL,1.16,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.11515314,1098.699776,,307,3/10/2024 11:50,,,,,#0523ASHC,8,1.9.0,8
031024-114952,3/10/2024 11:53,dsDNA BR,0523ASHC_14,51.2,ng/uL,1.28,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.1635031,956.3728175,,292,3/10/2024 11:50,,,,,#0523ASHC,8,1.9.0,8
031024-114952,3/10/2024 11:53,dsDNA BR,0523ASHC_15,69.6,ng/uL,1.74,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.35461423,966.829185,,388,3/10/2024 11:50,,,,,#0523ASHC,8,1.9.0,8
031024-114952,3/10/2024 11:53,dsDNA BR,0523ASHC_16,57.6,ng/uL,1.44,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.47043916,944.6376137,,320,3/10/2024 11:50,,,,,#0523ASHC,8,1.9.0,8
031024-114952,3/10/2024 11:55,dsDNA BR,0523ASHC_17,50.4,ng/uL,1.26,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.4220892,1031.986184,,312,3/10/2024 11:50,,,,,#0523ASHC,8,1.9.0,8
031024-114952,3/10/2024 11:55,dsDNA BR,0523ASHC_18,74.4,ng/uL,1.86,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.52054039,1049.60635,,449,3/10/2024 11:50,,,,,#0523ASHC,8,1.9.0,8
031024-114952,3/10/2024 11:55,dsDNA BR,0523ASHC_19,32.6,ng/uL,0.814,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.07272879,1005.691921,,204,3/10/2024 11:50,,,,,#0523ASHC,8,1.9.0,8
031024-114952,3/10/2024 11:55,dsDNA BR,0523ASHC_20,40,ng/uL,0.999,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.97616323,1044.977078,,255,3/10/2024 11:50,,,,,#0523ASHC,8,1.9.0,8
031024-114952,3/10/2024 11:55,dsDNA BR,0523ASHC_21,52.8,ng/uL,1.32,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.11515314,1098.699776,,345,3/10/2024 11:50,,,,,#0523ASHC,8,1.9.0,8
031024-114952,3/10/2024 11:55,dsDNA BR,0523ASHC_22,69.2,ng/uL,1.73,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.1635031,956.3728175,,384,3/10/2024 11:50,,,,,#0523ASHC,8,1.9.0,8
031024-114952,3/10/2024 11:55,dsDNA BR,0523ASHC_23,46.8,ng/uL,1.17,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.35461423,966.829185,,271,3/10/2024 11:50,,,,,#0523ASHC,8,1.9.0,8
031024-114952,3/10/2024 11:55,dsDNA BR,0523ASHC_24,56.8,ng/uL,1.42,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.47043916,944.6376137,,316,3/10/2024 11:50,,,,,#0523ASHC,8,1.9.0,8
031024-114952,3/10/2024 11:58,dsDNA BR,0523ASHC_25,44.4,ng/uL,1.11,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.4220892,1031.986184,,277,3/10/2024 11:50,,,,,#0523ASHC,8,1.9.0,6
031024-114952,3/10/2024 11:58,dsDNA BR,0523ASHC_26,44.4,ng/uL,1.11,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.52054039,1049.60635,,282,3/10/2024 11:50,,,,,#0523ASHC,8,1.9.0,6
031024-114952,3/10/2024 11:58,dsDNA BR,0523ASHC_27,44,ng/uL,1.1,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.07272879,1005.691921,,268,3/10/2024 11:50,,,,,#0523ASHC,8,1.9.0,6
031024-114952,3/10/2024 11:58,dsDNA BR,0523ASHC_28,45.2,ng/uL,1.13,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.97616323,1044.977078,,284,3/10/2024 11:50,,,,,#0523ASHC,8,1.9.0,6
031024-114952,3/10/2024 11:58,dsDNA BR,0523ASHC_29,40.8,ng/uL,1.02,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.11515314,1098.699776,,274,3/10/2024 11:50,,,,,#0523ASHC,8,1.9.0,6
031024-114952,3/10/2024 11:58,dsDNA BR,0523ASHC_30,56.4,ng/uL,1.41,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.1635031,956.3728175,,319,3/10/2024 11:50,,,,,#0523ASHC,8,1.9.0,6
