Run ID,Test Date,Assay Name,Sample Name,Original Sample Conc.,Original sample conc. units,Qubit Tube Conc.,Qubit tube conc. units,Sample Volume (uL),Dilution Factor,Extended Low Range,Core Range,Extended High Range,Excitation,Std 1 RFU,Std 2 RFU,Std 3 RFU,Sample RFU,Last Read Standards,Reagent Lot#,Plate Barcode,Well,Sample ID,Tags,Calibrated Tubes,Software Version,Selected Samples
200624-140343,20/06/2024 02:05:59 PM,dsDNA BR,0623GOLD_11,84,ng/uL,2.1,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.97718678,1105.881022,,526,20/06/2024 02:04:11 PM,,,,,,8,1.9.0,8
200624-140343,20/06/2024 02:05:59 PM,dsDNA BR,0623GOLD_12,29.8,ng/uL,0.744,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.41213742,1108.41277,,208,20/06/2024 02:04:11 PM,,,,,,8,1.9.0,8
200624-140343,20/06/2024 02:05:59 PM,dsDNA BR,0623GOLD_13,57.2,ng/uL,1.43,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.34834466,1123.545317,,378,20/06/2024 02:04:11 PM,,,,,,8,1.9.0,8
200624-140343,20/06/2024 02:05:59 PM,dsDNA BR,0623GOLD_14,38.4,ng/uL,0.959,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.11559805,987.2365187,,232,20/06/2024 02:04:11 PM,,,,,,8,1.9.0,8
200624-140343,20/06/2024 02:05:59 PM,dsDNA BR,0623GOLD_15,35,ng/uL,0.876,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.91262108,1017.605897,,220,20/06/2024 02:04:11 PM,,,,,,8,1.9.0,8
200624-140343,20/06/2024 02:05:59 PM,dsDNA BR,0623GOLD_16,33.8,ng/uL,0.846,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.97641384,986.8773235,,207,20/06/2024 02:04:11 PM,,,,,,8,1.9.0,8
200624-140343,20/06/2024 02:11:04 PM,dsDNA BR,0623GOLD_17,122,ng/uL,3.05,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,17.69379197,1162.616489,,768,20/06/2024 02:04:11 PM,,,,,,8,1.9.0,8
200624-140343,20/06/2024 02:11:04 PM,dsDNA BR,0623GOLD_18,13.6,ng/uL,0.339,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,17.5604071,1247.235935,,118,20/06/2024 02:04:11 PM,,,,,,8,1.9.0,8
200624-140343,20/06/2024 02:11:04 PM,dsDNA BR,0623GOLD_19,50,ng/uL,1.25,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.97718678,1105.881022,,329,20/06/2024 02:04:11 PM,,,,,,8,1.9.0,8
200624-140343,20/06/2024 02:11:04 PM,dsDNA BR,0623GOLD_20,32.1,ng/uL,0.803,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.41213742,1108.41277,,223,20/06/2024 02:04:11 PM,,,,,,8,1.9.0,8
200624-140343,20/06/2024 02:11:04 PM,dsDNA BR,0623GOLD_21,201,ng/uL,5.02,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.34834466,1123.545317,,1130,20/06/2024 02:04:11 PM,,,,,,8,1.9.0,8
200624-140343,20/06/2024 02:11:04 PM,dsDNA BR,0623GOLD_22,232,ng/uL,5.8,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.11559805,987.2365187,,1110,20/06/2024 02:04:11 PM,,,,,,8,1.9.0,8
200624-140343,20/06/2024 02:11:04 PM,dsDNA BR,0623GOLD_23,115,ng/uL,2.87,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.91262108,1017.605897,,637,20/06/2024 02:04:11 PM,,,,,,8,1.9.0,8
200624-140343,20/06/2024 02:11:04 PM,dsDNA BR,0623GOLD_24,138,ng/uL,3.44,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.97641384,986.8773235,,722,20/06/2024 02:04:11 PM,,,,,,8,1.9.0,8
200624-140343,20/06/2024 02:13:19 PM,dsDNA BR,0623GOLD_25,31,ng/uL,0.776,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,17.69379197,1162.616489,,227,20/06/2024 02:04:11 PM,,,,,,8,1.9.0,6
200624-140343,20/06/2024 02:13:19 PM,dsDNA BR,0623GOLD_26,52,ng/uL,1.3,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,17.5604071,1247.235935,,386,20/06/2024 02:04:11 PM,,,,,,8,1.9.0,6
200624-140343,20/06/2024 02:13:19 PM,dsDNA BR,0623GOLD_27,230,ng/uL,5.75,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.97718678,1105.881022,,1240,20/06/2024 02:04:11 PM,,,,,,8,1.9.0,6
200624-140343,20/06/2024 02:13:19 PM,dsDNA BR,0623GOLD_28,77.6,ng/uL,1.94,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.41213742,1108.41277,,491,20/06/2024 02:04:11 PM,,,,,,8,1.9.0,6
200624-140343,20/06/2024 02:13:19 PM,dsDNA BR,0623GOLD_29,86.8,ng/uL,2.17,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.34834466,1123.545317,,551,20/06/2024 02:04:11 PM,,,,,,8,1.9.0,6
200624-140343,20/06/2024 02:13:19 PM,dsDNA BR,0623GOLD_30,177,ng/uL,4.42,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.11559805,987.2365187,,893,20/06/2024 02:04:11 PM,,,,,,8,1.9.0,6
