Run ID,Test Date,Assay Name,Sample Name,Original Sample Conc.,Original sample conc. units,Qubit Tube Conc.,Qubit tube conc. units,Sample Volume (uL),Dilution Factor,Extended Low Range,Core Range,Extended High Range,Excitation,Std 1 RFU,Std 2 RFU,Std 3 RFU,Sample RFU,Last Read Standards,Reagent Lot#,Plate Barcode,Well,Sample ID,Tags,Calibrated Tubes,Software Version,Selected Samples
200624-121042,20/06/2024 12:12:53 PM,dsDNA BR,0623ASHC_13,67.6,ng/uL,1.69,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,17.80471397,1209.145559,,474,20/06/2024 12:11:11 PM,,,,,,8,1.9.0,8
200624-121042,20/06/2024 12:12:53 PM,dsDNA BR,0623ASHC_14,39.7,ng/uL,0.993,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.48461834,1061.587581,,258,20/06/2024 12:11:11 PM,,,,,,8,1.9.0,8
200624-121042,20/06/2024 12:12:53 PM,dsDNA BR,0623ASHC_15,41.2,ng/uL,1.03,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.76741607,1043.2936,,262,20/06/2024 12:11:11 PM,,,,,,8,1.9.0,8
200624-121042,20/06/2024 12:12:53 PM,dsDNA BR,0623ASHC_16,40.4,ng/uL,1.01,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.55964631,1006.23819,,249,20/06/2024 12:11:11 PM,,,,,,8,1.9.0,8
200624-121042,20/06/2024 12:13:21 PM,dsDNA BR,0623ASHC_17,82,ng/uL,2.05,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,18.69927821,1214.420227,,567,20/06/2024 12:11:11 PM,,,,,,8,1.9.0,8
200624-121042,20/06/2024 12:13:21 PM,dsDNA BR,0623ASHC_18,40,ng/uL,1,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,18.56653642,1219.862254,,300,20/06/2024 12:11:11 PM,,,,,,8,1.9.0,8
200624-121042,20/06/2024 12:13:21 PM,dsDNA BR,0623ASHC_19,90.4,ng/uL,2.26,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,17.03134876,1154.644501,,588,20/06/2024 12:11:11 PM,,,,,,8,1.9.0,8
200624-121042,20/06/2024 12:13:21 PM,dsDNA BR,0623ASHC_20,54.4,ng/uL,1.36,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,17.63734389,1214.708776,,392,20/06/2024 12:11:11 PM,,,,,,8,1.9.0,8
200624-121042,20/06/2024 12:13:21 PM,dsDNA BR,0623ASHC_21,76.4,ng/uL,1.91,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,17.80471397,1209.145559,,529,20/06/2024 12:11:11 PM,,,,,,8,1.9.0,8
200624-121042,20/06/2024 12:13:21 PM,dsDNA BR,0623ASHC_22,69.2,ng/uL,1.73,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.48461834,1061.587581,,425,20/06/2024 12:11:11 PM,,,,,,8,1.9.0,8
200624-121042,20/06/2024 12:13:21 PM,dsDNA BR,0623ASHC_23,41.2,ng/uL,1.03,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.76741607,1043.2936,,263,20/06/2024 12:11:11 PM,,,,,,8,1.9.0,8
200624-121042,20/06/2024 12:13:21 PM,dsDNA BR,0623ASHC_24,66.4,ng/uL,1.66,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.55964631,1006.23819,,389,20/06/2024 12:11:11 PM,,,,,,8,1.9.0,8
200624-121042,20/06/2024 12:13:48 PM,dsDNA BR,0623ASHC_25,63.2,ng/uL,1.58,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,18.69927821,1214.420227,,449,20/06/2024 12:11:11 PM,,,,,,8,1.9.0,7
200624-121042,20/06/2024 12:13:48 PM,dsDNA BR,0623ASHC_26,59.2,ng/uL,1.48,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,18.56653642,1219.862254,,426,20/06/2024 12:11:11 PM,,,,,,8,1.9.0,7
200624-121042,20/06/2024 12:13:48 PM,dsDNA BR,0623ASHC_27,74.8,ng/uL,1.87,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,17.03134876,1154.644501,,495,20/06/2024 12:11:11 PM,,,,,,8,1.9.0,7
200624-121042,20/06/2024 12:13:48 PM,dsDNA BR,0623ASHC_28,42,ng/uL,1.05,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,17.63734389,1214.708776,,310,20/06/2024 12:11:11 PM,,,,,,8,1.9.0,7
200624-121042,20/06/2024 12:13:48 PM,dsDNA BR,0623ASHC_29,119,ng/uL,2.97,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,17.80471397,1209.145559,,780,20/06/2024 12:11:11 PM,,,,,,8,1.9.0,7
200624-121042,20/06/2024 12:13:48 PM,dsDNA BR,0623ASHC_30,39.6,ng/uL,0.989,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.48461834,1061.587581,,257,20/06/2024 12:11:11 PM,,,,,,8,1.9.0,7
