Run ID,Test Date,Assay Name,Sample Name,Original Sample Conc.,Original sample conc. units,Qubit Tube Conc.,Qubit tube conc. units,Sample Volume (uL),Dilution Factor,Extended Low Range,Core Range,Extended High Range,Excitation,Std 1 RFU,Std 2 RFU,Std 3 RFU,Sample RFU,Last Read Standards,Reagent Lot#,Plate Barcode,Well,Sample ID,Tags,Calibrated Tubes,Software Version,Selected Samples
210824-131123,21/08/2024 01:14:05 PM,dsDNA BR,0923ASHC_11,109,ng/uL,2.72,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.35633603,1223.628835,,732,21/08/2024 01:12:21 PM,,,,,#0923ASHC,8,1.9.0,8
210824-131123,21/08/2024 01:14:05 PM,dsDNA BR,0923ASHC_12,91.2,ng/uL,2.28,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,17.46543805,1256.653348,,644,21/08/2024 01:12:21 PM,,,,,#0923ASHC,8,1.9.0,8
210824-131123,21/08/2024 01:14:05 PM,dsDNA BR,0923ASHC_13,62,ng/uL,1.55,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,17.87989196,1137.191929,,413,21/08/2024 01:12:21 PM,,,,,#0923ASHC,8,1.9.0,8
210824-131123,21/08/2024 01:14:05 PM,dsDNA BR,0923ASHC_14,63.6,ng/uL,1.59,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.06627527,1106.023512,,410,21/08/2024 01:12:21 PM,,,,,#0923ASHC,8,1.9.0,8
210824-131123,21/08/2024 01:14:05 PM,dsDNA BR,0923ASHC_15,68,ng/uL,1.7,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.1129743,1111.877805,,437,21/08/2024 01:12:21 PM,,,,,#0923ASHC,8,1.9.0,8
210824-131123,21/08/2024 01:14:05 PM,dsDNA BR,0923ASHC_16,35,ng/uL,0.876,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.14216119,1045.420204,,227,21/08/2024 01:12:21 PM,,,,,#0923ASHC,8,1.9.0,8
210824-131123,21/08/2024 01:14:30 PM,dsDNA BR,0923ASHC_17,44.4,ng/uL,1.11,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,18.76717357,1288.959937,,346,21/08/2024 01:12:21 PM,,,,,#0923ASHC,8,1.9.0,8
210824-131123,21/08/2024 01:14:30 PM,dsDNA BR,0923ASHC_18,162,ng/uL,4.06,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,17.76314438,1329.373816,,1120,21/08/2024 01:12:21 PM,,,,,#0923ASHC,8,1.9.0,8
210824-131123,21/08/2024 01:14:30 PM,dsDNA BR,0923ASHC_19,95.2,ng/uL,2.38,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.35633603,1223.628835,,649,21/08/2024 01:12:21 PM,,,,,#0923ASHC,8,1.9.0,8
210824-131123,21/08/2024 01:14:30 PM,dsDNA BR,0923ASHC_20,225,ng/uL,5.63,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,17.46543805,1256.653348,,1380,21/08/2024 01:12:21 PM,,,,,#0923ASHC,8,1.9.0,8
210824-131123,21/08/2024 01:14:30 PM,dsDNA BR,0923ASHC_21,60,ng/uL,1.5,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,17.87989196,1137.191929,,403,21/08/2024 01:12:21 PM,,,,,#0923ASHC,8,1.9.0,8
210824-131123,21/08/2024 01:14:30 PM,dsDNA BR,0923ASHC_22,37.6,ng/uL,0.939,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.06627527,1106.023512,,255,21/08/2024 01:12:21 PM,,,,,#0923ASHC,8,1.9.0,8
210824-131123,21/08/2024 01:14:30 PM,dsDNA BR,0923ASHC_23,32.6,ng/uL,0.815,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.1129743,1111.877805,,225,21/08/2024 01:12:21 PM,,,,,#0923ASHC,8,1.9.0,8
210824-131123,21/08/2024 01:14:30 PM,dsDNA BR,0923ASHC_24,54.8,ng/uL,1.37,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.14216119,1045.420204,,339,21/08/2024 01:12:21 PM,,,,,#0923ASHC,8,1.9.0,8
210824-131123,21/08/2024 01:15:27 PM,dsDNA BR,0923ASHC_25,2.07,ng/uL,0.0518,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,18.76717357,1288.959937,,2.7,21/08/2024 01:12:21 PM,,,,,#0923ASHC,8,1.9.0,6
210824-131123,21/08/2024 01:15:27 PM,dsDNA BR,0923ASHC_26,1.93,ng/uL,0.0482,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,17.76314438,1329.373816,,2.34,21/08/2024 01:12:21 PM,,,,,#0923ASHC,8,1.9.0,6
210824-131123,21/08/2024 01:15:27 PM,dsDNA BR,0923ASHC_27,52.8,ng/uL,1.32,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.35633603,1223.628835,,384,21/08/2024 01:12:21 PM,,,,,#0923ASHC,8,1.9.0,6
210824-131123,21/08/2024 01:15:27 PM,dsDNA BR,0923ASHC_28,58.8,ng/uL,1.47,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,17.46543805,1256.653348,,434,21/08/2024 01:12:21 PM,,,,,#0923ASHC,8,1.9.0,6
210824-131123,21/08/2024 01:15:27 PM,dsDNA BR,0923ASHC_29,90.8,ng/uL,2.27,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,17.87989196,1137.191929,,580,21/08/2024 01:12:21 PM,,,,,#0923ASHC,8,1.9.0,6
210824-131123,21/08/2024 01:15:27 PM,dsDNA BR,0923ASHC_30,82,ng/uL,2.05,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.06627527,1106.023512,,516,21/08/2024 01:12:21 PM,,,,,#0923ASHC,8,1.9.0,6
