Field ID,Date,Site,State,Bag_number,Individual,Shell_length ,Survival
0724FENC,7/1/2024,FENC,CT,1,50,41.75,0
0724FENC,7/1/2024,FENC,CT,1,51,44.13,0
0724FENC,7/1/2024,FENC,CT,1,52,57.64,0
0724FENC,7/1/2024,FENC,CT,1,53,44.26,0
0724FENC,7/1/2024,FENC,CT,1,54,47.49,0
0724FENC,7/1/2024,FENC,CT,1,55,35.15,0
0724FENC,7/1/2024,FENC,CT,1,56,25.48,0
0724FENC,7/1/2024,FENC,CT,1,57,43.13,0
0724FENC,7/1/2024,FENC,CT,1,58,50.97,0
0724FENC,7/1/2024,FENC,CT,1,59,36.52,0
0724FENC,7/1/2024,FENC,CT,1,60,47.77,0
0724FENC,7/1/2024,FENC,CT,1,61,30.71,0
0724FENC,7/1/2024,FENC,CT,1,62,37.1,0
0724FENC,7/1/2024,FENC,CT,1,63,48.87,0
0724FENC,7/1/2024,FENC,CT,1,64,50.37,0
0724FENC,7/1/2024,FENC,CT,1,65,31.79,0
0724FENC,7/1/2024,FENC,CT,1,66,32.29,0
0724FENC,7/1/2024,FENC,CT,1,67,55.04,0
0724FENC,7/1/2024,FENC,CT,1,68,29.59,0
0724FENC,7/1/2024,FENC,CT,1,69,33.49,0
0724FENC,7/1/2024,FENC,CT,1,70,23.71,0
0724FENC,7/1/2024,FENC,CT,1,71,37.15,0
0724FENC,7/1/2024,FENC,CT,1,72,34.47,0
0724FENC,7/1/2024,FENC,CT,1,73,29.29,0
0724FENC,7/1/2024,FENC,CT,1,74,31.31,0
0724FENC,7/1/2024,FENC,CT,1,75,60.09,0
0724FENC,7/1/2024,FENC,CT,1,76,31.49,0
0724FENC,7/1/2024,FENC,CT,1,77,41.46,0
0724FENC,7/1/2024,FENC,CT,1,78,37.25,0
0724FENC,7/1/2024,FENC,CT,1,79,61.39,0
0724FENC,7/1/2024,FENC,CT,1,80,26.98,0
0724FENC,7/1/2024,FENC,CT,1,81,26,0
0724FENC,7/1/2024,FENC,CT,1,82,29.94,0
0724FENC,7/1/2024,FENC,CT,1,83,45.56,0
0724FENC,7/1/2024,FENC,CT,1,84,34.95,0
0724FENC,7/1/2024,FENC,CT,1,85,,1
0724FENC,7/1/2024,FENC,CT,1,86,,1
0724FENC,7/1/2024,FENC,CT,1,87,,1
0724FENC,7/1/2024,FENC,CT,1,88,,1
0724FENC,7/1/2024,FENC,CT,1,89,,1
0724FENC,7/1/2024,FENC,CT,1,90,,1
0724FENC,7/1/2024,FENC,CT,1,91,,1
0724FENC,7/1/2024,FENC,CT,1,92,,1
0724FENC,7/1/2024,FENC,CT,1,93,,1
0724FENC,7/1/2024,FENC,CT,1,94,,1
0724FENC,7/1/2024,FENC,CT,1,95,,1
0724FENC,7/1/2024,FENC,CT,1,96,,1
0724FENC,7/1/2024,FENC,CT,1,97,,1
0724FENC,7/1/2024,FENC,CT,1,98,,1
0724FENC,7/1/2024,FENC,CT,1,99,,1
0724FENC,7/1/2024,FENC,CT,1,100,,1
0724FENC,7/1/2024,FENC,CT,2,1,41.62,0
0724FENC,7/1/2024,FENC,CT,2,2,34.65,0
0724FENC,7/1/2024,FENC,CT,2,3,25.62,0
0724FENC,7/1/2024,FENC,CT,2,4,31.59,0
0724FENC,7/1/2024,FENC,CT,2,5,52.15,0
0724FENC,7/1/2024,FENC,CT,2,6,42.46,0
0724FENC,7/1/2024,FENC,CT,2,7,38.7,0
0724FENC,7/1/2024,FENC,CT,2,8,29.76,0
0724FENC,7/1/2024,FENC,CT,2,9,37.19,0
0724FENC,7/1/2024,FENC,CT,2,10,40.55,0
0724FENC,7/1/2024,FENC,CT,2,11,57.4,0
0724FENC,7/1/2024,FENC,CT,2,12,36.07,0
0724FENC,7/1/2024,FENC,CT,2,13,44.42,0
0724FENC,7/1/2024,FENC,CT,2,14,44.99,0
0724FENC,7/1/2024,FENC,CT,2,15,39.81,0
0724FENC,7/1/2024,FENC,CT,2,16,50.85,0
0724FENC,7/1/2024,FENC,CT,2,17,42.48,0
0724FENC,7/1/2024,FENC,CT,2,18,52.25,0
0724FENC,7/1/2024,FENC,CT,2,19,18.76,0
0724FENC,7/1/2024,FENC,CT,2,20,44.33,0
0724FENC,7/1/2024,FENC,CT,2,21,38.98,0
0724FENC,7/1/2024,FENC,CT,2,22,40.65,0
0724FENC,7/1/2024,FENC,CT,2,23,47.84,0
0724FENC,7/1/2024,FENC,CT,2,24,54.26,0
0724FENC,7/1/2024,FENC,CT,2,25,51.24,0
0724FENC,7/1/2024,FENC,CT,2,26,52.99,0
0724FENC,7/1/2024,FENC,CT,2,27,33.92,0
0724FENC,7/1/2024,FENC,CT,2,28,42.51,0
0724FENC,7/1/2024,FENC,CT,2,29,35.95,0
0724FENC,7/1/2024,FENC,CT,2,30,49.1,0
0724FENC,7/1/2024,FENC,CT,2,31,33.38,0
0724FENC,7/1/2024,FENC,CT,2,32,40.2,0
0724FENC,7/1/2024,FENC,CT,2,33,32.93,0
0724FENC,7/1/2024,FENC,CT,2,34,39.18,0
0724FENC,7/1/2024,FENC,CT,2,35,47.04,0
0724FENC,7/1/2024,FENC,CT,2,36,38.84,0
0724FENC,7/1/2024,FENC,CT,2,37,35.86,0
0724FENC,7/1/2024,FENC,CT,2,38,28.8,0
0724FENC,7/1/2024,FENC,CT,2,39,46.93,0
0724FENC,7/1/2024,FENC,CT,2,40,37.72,0
0724FENC,7/1/2024,FENC,CT,2,41,56.26,0
0724FENC,7/1/2024,FENC,CT,2,42,30.63,0
0724FENC,7/1/2024,FENC,CT,2,43,45.55,0
0724FENC,7/1/2024,FENC,CT,2,44,40.57,0
0724FENC,7/1/2024,FENC,CT,2,45,56.84,0
0724FENC,7/1/2024,FENC,CT,2,46,34.85,0
0724FENC,7/1/2024,FENC,CT,2,47,41.04,0
0724FENC,7/1/2024,FENC,CT,2,48,29.9,0
0724FENC,7/1/2024,FENC,CT,2,49,31.75,0
0724FENC,7/1/2024,FENC,CT,2,50,34.87,0
0724FENC,7/1/2024,FENC,CT,2,51,35.69,0
0724FENC,7/1/2024,FENC,CT,2,52,62.15,0
0724FENC,7/1/2024,FENC,CT,2,53,49.88,0
0724FENC,7/1/2024,FENC,CT,2,54,30.79,0
0724FENC,7/1/2024,FENC,CT,2,55,37.37,0
0724FENC,7/1/2024,FENC,CT,2,56,40.98,0
0724FENC,7/1/2024,FENC,CT,2,57,29.71,0
0724FENC,7/1/2024,FENC,CT,2,58,32.83,0
0724FENC,7/1/2024,FENC,CT,2,59,47.34,0
0724FENC,7/1/2024,FENC,CT,2,60,38.98,0
0724FENC,7/1/2024,FENC,CT,2,61,27.56,0
0724FENC,7/1/2024,FENC,CT,2,62,34.77,0
0724FENC,7/1/2024,FENC,CT,2,63,37.39,0
0724FENC,7/1/2024,FENC,CT,2,64,34.73,0
0724FENC,7/1/2024,FENC,CT,2,65,39.11,0
0724FENC,7/1/2024,FENC,CT,2,66,48.17,0
0724FENC,7/1/2024,FENC,CT,2,67,27.91,0
0724FENC,7/1/2024,FENC,CT,2,68,46.78,0
0724FENC,7/1/2024,FENC,CT,2,69,44.86,0
0724FENC,7/1/2024,FENC,CT,2,70,28.7,0
0724FENC,7/1/2024,FENC,CT,2,71,17.81,0
0724FENC,7/1/2024,FENC,CT,2,72,32.69,0
0724FENC,7/1/2024,FENC,CT,2,73,43.71,0
0724FENC,7/1/2024,FENC,CT,2,74,36.72,0
0724FENC,7/1/2024,FENC,CT,2,75,32.58,0
0724FENC,7/1/2024,FENC,CT,2,76,45.41,0
0724FENC,7/1/2024,FENC,CT,2,77,36.3,0
0724FENC,7/1/2024,FENC,CT,2,78,56.78,0
0724FENC,7/1/2024,FENC,CT,2,79,38.99,0
0724FENC,7/1/2024,FENC,CT,2,80,41.67,0
0724FENC,7/1/2024,FENC,CT,2,81,,1
0724FENC,7/1/2024,FENC,CT,2,82,,1
0724FENC,7/1/2024,FENC,CT,2,83,,1
0724FENC,7/1/2024,FENC,CT,2,84,,1
0724FENC,7/1/2024,FENC,CT,2,85,,1
0724FENC,7/1/2024,FENC,CT,2,86,,1
0724FENC,7/1/2024,FENC,CT,2,87,,1
0724FENC,7/1/2024,FENC,CT,2,88,,1
0724FENC,7/1/2024,FENC,CT,2,89,,1
0724FENC,7/1/2024,FENC,CT,2,90,,1
0724FENC,7/1/2024,FENC,CT,2,91,,1
0724FENC,7/1/2024,FENC,CT,2,92,,1
0724FENC,7/1/2024,FENC,CT,2,93,,1
0724FENC,7/1/2024,FENC,CT,2,94,,1
0724FENC,7/1/2024,FENC,CT,2,95,,1
0724FENC,7/1/2024,FENC,CT,2,96,,1
0724FENC,7/1/2024,FENC,CT,2,97,,1
0724FENC,7/1/2024,FENC,CT,2,98,,1
0724FENC,7/1/2024,FENC,CT,2,99,,1
0724FENC,7/1/2024,FENC,CT,2,100,,1
0724FENC,7/1/2024,FENC,CT,3,1,31.74,0
0724FENC,7/1/2024,FENC,CT,3,2,27.32,0
0724FENC,7/1/2024,FENC,CT,3,3,42.58,0
0724FENC,7/1/2024,FENC,CT,3,4,38.15,0
0724FENC,7/1/2024,FENC,CT,3,5,39.84,0
0724FENC,7/1/2024,FENC,CT,3,6,44.31,0
0724FENC,7/1/2024,FENC,CT,3,7,46.54,0
0724FENC,7/1/2024,FENC,CT,3,8,38.5,0
0724FENC,7/1/2024,FENC,CT,3,9,33.73,0
0724FENC,7/1/2024,FENC,CT,3,10,43.4,0
0724FENC,7/1/2024,FENC,CT,3,11,46.24,0
0724FENC,7/1/2024,FENC,CT,3,12,31.25,0
0724FENC,7/1/2024,FENC,CT,3,13,54.25,0
0724FENC,7/1/2024,FENC,CT,3,14,59.9,0
0724FENC,7/1/2024,FENC,CT,3,15,35.23,0
0724FENC,7/1/2024,FENC,CT,3,16,43.3,0
0724FENC,7/1/2024,FENC,CT,3,17,62.14,0
0724FENC,7/1/2024,FENC,CT,3,18,44.02,0
0724FENC,7/1/2024,FENC,CT,3,19,41.37,0
0724FENC,7/1/2024,FENC,CT,3,20,24.33,0
0724FENC,7/1/2024,FENC,CT,3,21,29.27,0
0724FENC,7/1/2024,FENC,CT,3,22,42.92,0
0724FENC,7/1/2024,FENC,CT,3,23,38.41,0
0724FENC,7/1/2024,FENC,CT,3,24,52.15,0
0724FENC,7/1/2024,FENC,CT,3,25,33.19,0
0724FENC,7/1/2024,FENC,CT,3,26,42.28,0
0724FENC,7/1/2024,FENC,CT,3,27,49.87,0
0724FENC,7/1/2024,FENC,CT,3,28,41.33,0
0724FENC,7/1/2024,FENC,CT,3,29,41.07,0
0724FENC,7/1/2024,FENC,CT,3,30,34.41,0
0724FENC,7/1/2024,FENC,CT,3,31,49.48,0
0724FENC,7/1/2024,FENC,CT,3,32,41.23,0
0724FENC,7/1/2024,FENC,CT,3,33,39.52,0
0724FENC,7/1/2024,FENC,CT,3,34,43.18,0
0724FENC,7/1/2024,FENC,CT,3,35,44.38,0
0724FENC,7/1/2024,FENC,CT,3,36,35.16,0
0724FENC,7/1/2024,FENC,CT,3,37,33.86,0
0724FENC,7/1/2024,FENC,CT,3,38,48.15,0
0724FENC,7/1/2024,FENC,CT,3,39,41.83,0
0724FENC,7/1/2024,FENC,CT,3,40,35.42,0
0724FENC,7/1/2024,FENC,CT,3,41,37.89,0
0724FENC,7/1/2024,FENC,CT,3,42,41.67,0
0724FENC,7/1/2024,FENC,CT,3,43,54.82,0
0724FENC,7/1/2024,FENC,CT,3,44,29.35,0
0724FENC,7/1/2024,FENC,CT,3,45,30.19,0
0724FENC,7/1/2024,FENC,CT,3,46,32.4,0
0724FENC,7/1/2024,FENC,CT,3,47,35.03,0
0724FENC,7/1/2024,FENC,CT,3,48,27.88,0
0724FENC,7/1/2024,FENC,CT,3,49,41.88,0
0724FENC,7/1/2024,FENC,CT,3,50,40.65,0
0724FENC,7/1/2024,FENC,CT,3,51,31.86,0
0724FENC,7/1/2024,FENC,CT,3,52,37.17,0
0724FENC,7/1/2024,FENC,CT,3,53,39.64,0
0724FENC,7/1/2024,FENC,CT,3,54,33.95,0
0724FENC,7/1/2024,FENC,CT,3,55,49.04,0
0724FENC,7/1/2024,FENC,CT,3,56,40.59,0
0724FENC,7/1/2024,FENC,CT,3,57,39.34,0
0724FENC,7/1/2024,FENC,CT,3,58,22.85,0
0724FENC,7/1/2024,FENC,CT,3,59,34.41,0
0724FENC,7/1/2024,FENC,CT,3,60,40.68,0
0724FENC,7/1/2024,FENC,CT,3,61,42.34,0
0724FENC,7/1/2024,FENC,CT,3,62,33.69,0
0724FENC,7/1/2024,FENC,CT,3,63,41.37,0
0724FENC,7/1/2024,FENC,CT,3,64,52.87,0
0724FENC,7/1/2024,FENC,CT,3,65,32.98,0
0724FENC,7/1/2024,FENC,CT,3,66,42.54,0
0724FENC,7/1/2024,FENC,CT,3,67,32.8,0
0724FENC,7/1/2024,FENC,CT,3,68,48.44,0
0724FENC,7/1/2024,FENC,CT,3,69,52.48,0
0724FENC,7/1/2024,FENC,CT,3,70,31.71,0
0724FENC,7/1/2024,FENC,CT,3,71,54.29,0
0724FENC,7/1/2024,FENC,CT,3,72,30.09,0
0724FENC,7/1/2024,FENC,CT,3,73,23.72,0
0724FENC,7/1/2024,FENC,CT,3,74,35.01,0
0724FENC,7/1/2024,FENC,CT,3,75,42.55,0
0724FENC,7/1/2024,FENC,CT,3,76,30.76,0
0724FENC,7/1/2024,FENC,CT,3,77,30.59,0
0724FENC,7/1/2024,FENC,CT,3,78,34.98,0
0724FENC,7/1/2024,FENC,CT,3,79,30.88,0
0724FENC,7/1/2024,FENC,CT,3,80,26.48,0
0724FENC,7/1/2024,FENC,CT,3,81,37.28,0
0724FENC,7/1/2024,FENC,CT,3,82,52.47,0
0724FENC,7/1/2024,FENC,CT,3,83,33.02,0
0724FENC,7/1/2024,FENC,CT,3,84,43.48,0
0724FENC,7/1/2024,FENC,CT,3,85,29.09,0
0724FENC,7/1/2024,FENC,CT,3,86,38.53,0
0724FENC,7/1/2024,FENC,CT,3,87,52.68,0
0724FENC,7/1/2024,FENC,CT,3,88,31.22,0
0724FENC,7/1/2024,FENC,CT,3,89,,1
0724FENC,7/1/2024,FENC,CT,3,90,,1
0724FENC,7/1/2024,FENC,CT,3,91,,1
0724FENC,7/1/2024,FENC,CT,3,92,,1
0724FENC,7/1/2024,FENC,CT,3,93,,1
0724FENC,7/1/2024,FENC,CT,3,94,,1
0724FENC,7/1/2024,FENC,CT,3,95,,1
0724FENC,7/1/2024,FENC,CT,3,96,,1
0724FENC,7/1/2024,FENC,CT,3,97,,1
0724FENC,7/1/2024,FENC,CT,3,98,,1
0724FENC,7/1/2024,FENC,CT,3,99,,1
0724FENC,7/1/2024,FENC,CT,3,100,,1
